id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning	pun_word_fr	first_meaning_fr	second_meaning_fr	pun_word_bt	first_meaning_bt	second_meaning_bt	retrieval_affordances_json	retrieval_affordance_count
1141	He had to learn what the measles was, from scratch.				scratch	homographic	['itch', 'skin', 'rash', 'irritation', 'fingernail', 'scrape']	['beginning', 'start', 'origin', 'foundation', 'basis', 'initial']	gratter	['démangeaison', 'peau', 'éruption', 'irritation', 'ongle', 'éraflure']	['début', 'départ', 'origine', 'fondation', 'base', 'initial']				"[{""left"":""déçue"",""right"":""début"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8121,""french_naturalness"":0.42,""semantic_surprise"":0.6667,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.42,""overall_score"":0.6322},""export_lane"":""detached_A2_B01_DETACHED""},{""left"":""déçût"",""right"":""début"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.8121,""french_naturalness"":0.42,""semantic_surprise"":0.6667,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.42,""overall_score"":0.6322},""export_lane"":""detached_A2_B01_DETACHED""}]"	2
1142	He had trouble in his new job making tents and got himself into a flap.				flap	homographic	['canvas', 'fabric', 'opening', 'cover', 'tent', 'fold']	['panic', 'worry', 'agitation', 'distress', 'commotion', 'confusion']	volet	['toile', 'tissu', 'ouverture', 'couverture', 'tente', 'pli']	['panique', 'souci', 'agitation', 'détresse', 'vacarme', 'confusion']				"[{""left"":""moelle"",""right"":""toile"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8124,""french_naturalness"":0.42,""semantic_surprise"":0.6668,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.42,""overall_score"":0.6323},""export_lane"":""detached_B2_A01_DETACHED""}]"	1
1143	He has been a jogger for three years running.				running	homographic	['consecutive', 'successive', 'sequential', 'uninterrupted', 'continuous', 'straight']	['sprinting', 'jogging', 'racing', 'trotting', 'dashing', 'pacing']	courant	['consécutif', 'successif', 'séquentiel', 'ininterrompu', 'continu', 'suivi']	['sprint', 'jogging', 'course', 'trot', 'élan', 'cadence']				"[{""left"":""séquence"",""right"":""séance"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":6,""scores"":{""phonetic_match"":0.8211,""french_naturalness"":0.54,""semantic_surprise"":0.693,""semantic_domain_similarity"":0.7207,""pun_pivot_usability"":0.57,""overall_score"":0.6721},""export_lane"":""close_A_to_other""},{""left"":""séquence"",""right"":""sérance"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":9,""scores"":{""phonetic_match"":0.8194,""french_naturalness"":0.54,""semantic_surprise"":0.6921,""semantic_domain_similarity"":0.7207,""pun_pivot_usability"":0.54,""overall_score"":0.6637},""export_lane"":""close_A_to_other""},{""left"":""cadence"",""right"":""carence"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":5,""scores"":{""phonetic_match"":0.82,""french_naturalness"":0.54,""semantic_surprise"":0.631,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.54,""overall_score"":0.6808},""export_lane"":""close_B_to_other""},{""left"":""cnuced"",""right"":""succède"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8067,""french_naturalness"":0.42,""semantic_surprise"":0.6954,""semantic_domain_similarity"":0.6741,""pun_pivot_usability"":0.42,""overall_score"":0.6033},""export_lane"":""detached_B2_A01_DETACHED""}]"	4
1144	He hates his job selling used cars, but it's just his lot in life.				lot	homographic	['inventory', 'parking', 'dealership', 'pavement', 'property', 'autos']	['destiny', 'fate', 'fortune', 'vocation', 'circumstance', 'existence']	lot	['inventaire', 'parking', 'concessionnaire', 'chaussée', 'propriété', 'automobiles']	['destin', 'sort', 'fortune', 'vocation', 'circonstance', 'existence']				[]	0
1145	He is an excellent soup maker. You might say he is consomme professional.				consomme	homophonic	['soup', 'broth', 'liquid', 'stock', 'clear', 'culinary']	['consummate', 'skilled', 'perfect', 'masterful', 'expert', 'complete']	consomme	['soupe', 'bouillon', 'liquide', 'fond', 'clair', 'culinaire']	['consommé', 'doué', 'parfait', 'magistral', 'expert', 'achevé']				"[{""left"":""livide"",""right"":""liquide"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8043,""french_naturalness"":0.42,""semantic_surprise"":0.6624,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.42,""overall_score"":0.6292},""export_lane"":""detached_B2_A01_DETACHED""}]"	1
1146	He lit the arrow head because he wanted to fire it.				fire	homographic	['shoot', 'launch', 'projectile', 'velocity', 'trigger', 'weapon']	['flame', 'incinerate', 'blaze', 'burn', 'embers', 'heat']	feu	['tirer', 'lancer', 'projectile', 'vitesse', 'gâchette', 'arme']	['flamme', 'incinérer', 'brasier', 'brûler', 'braises', 'chaleur']				"[{""left"":""chaleur"",""right"":""râleur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8279,""french_naturalness"":0.54,""semantic_surprise"":0.6353,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.6916},""export_lane"":""close_B_to_other""}]"	1
1147	He lost the worm from his hook and went on fishing unabated.				unabated	homophonic	['continuous', 'persistent', 'intense', 'constant', 'vigorous', 'unrelenting']	['unbaited', 'hook', 'lure', 'empty', 'tackle', 'angling']	sans relâche	['continu', 'persistant', 'intense', 'constant', 'vigoureux', 'implacable']	['non appâté', 'hameçon', 'leurre', 'vide', 'attirail', 'pêche']				"[{""left"":""pêcheuse"",""right"":""payeuse"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.8442,""french_naturalness"":0.54,""semantic_surprise"":0.7004,""semantic_domain_similarity"":0.7453,""pun_pivot_usability"":0.57,""overall_score"":0.6824},""export_lane"":""close_B_to_other""}]"	1
1148	He made a movie of his haircut. It was a short film clip.				short	homographic	['length', 'trimmed', 'brief', 'abbreviated', 'cropped', 'concise']	['duration', 'cinema', 'footage', 'miniature', 'runtime', 'scene']	court	['longueur', 'taillé', 'bref', 'abrégé', 'recoupé', 'concis']	['durée', 'cinéma', 'métrage', 'miniature', 'séquence', 'scène']				"[{""left"":""séquence"",""right"":""séance"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":7,""scores"":{""phonetic_match"":0.8211,""french_naturalness"":0.54,""semantic_surprise"":0.6316,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.689},""export_lane"":""close_B_to_other""},{""left"":""séquence"",""right"":""sérance"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":8,""scores"":{""phonetic_match"":0.8194,""french_naturalness"":0.54,""semantic_surprise"":0.6306,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.54,""overall_score"":0.6805},""export_lane"":""close_B_to_other""}]"	2
1149	He made a slow start in the sport of weightlifting but he picked it up eventually.				picked it up	homographic	['snatch', 'hoist', 'deadlift', 'elevate', 'strength', 'barbell']	['learn', 'acquire', 'master', 'comprehend', 'improve', 'understand']	ramassé	['arracher', 'hisser', 'soulever', 'élever', 'force', 'haltère']	['apprendre', 'acquérir', 'maîtriser', 'comprendre', 'améliorer', 'saisir']				[]	0
1150	He only knew how to drive a fork lift in reverse. He was the backup man.				backup	homographic	['reverse', 'backward', 'direction', 'gear', 'motion', 'receding']	['support', 'reserve', 'auxiliary', 'secondary', 'replacement', 'alternative']	secours	['recul', 'arriere', 'direction', 'vitesse', 'mouvement', 'retrait']	['soutien', 'reserve', 'auxiliaire', 'secondaire', 'remplacement', 'alternative']				[]	0
1151	He owned a fish farm until he poured out his sole.				sole	homophonic	['fish', 'flatfish', 'marine', 'aquatic', 'seafood', 'flounder']	['soul', 'spirit', 'essence', 'heart', 'innermost', 'human']	sole	['poisson', 'pleuronectiforme', 'marin', 'aquatique', 'fruits de mer', 'flet']	['âme', 'esprit', 'essence', 'cœur', 'intime', 'humain']				"[{""left"":""essence"",""right"":""élance"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":7,""scores"":{""phonetic_match"":0.8242,""french_naturalness"":0.54,""semantic_surprise"":0.6333,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.6902},""export_lane"":""close_B_to_other""},{""left"":""essence"",""right"":""séance"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":8,""scores"":{""phonetic_match"":0.8228,""french_naturalness"":0.54,""semantic_surprise"":0.6325,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.6896},""export_lane"":""close_B_to_other""}]"	2
1152	He posted an ammunition-for-sale note on the bulletin board.				bulletin	homophonic	['announcement', 'notice', 'poster', 'board', 'news', 'information']	['bullet', 'cartridge', 'projectile', 'metal', 'ammunition', 'lead']	bulletin	['annonce', 'avis', 'affiche', 'tableau', 'nouvelles', 'information']	['balle', 'cartouche', 'projectile', 'métal', 'munitions', 'plomb']				[]	0
1153	He put bug spray on his watch to get rid of the ticks.				ticks	homographic	['parasite', 'insect', 'blood', 'arachnid', 'bite', 'infestation']	['second', 'clock', 'sound', 'rhythm', 'time', 'movement']	tiques	['parasite', 'insecte', 'sang', 'arachnide', 'morsure', 'infestation']	['seconde', 'horloge', 'son', 'rythme', 'temps', 'mouvement']				[]	0
1154	He put so many blanks in his document that he started to feel spaced out.				spaced out	homographic	['gap', 'margin', 'indentation', 'kerning', 'layout', 'empty']	['dazed', 'distracted', 'dreamy', 'disoriented', 'unfocused', 'detached']	espacé	['intervalle', 'marge', 'alinéa', 'crénage', 'mise en page', 'vide']	['hébété', 'distrait', 'rêveur', 'désorienté', 'déconcentré', 'détaché']				[]	0
1155	He realized he'd made the major leagues when it finally hit him.				hit	homographic	['baseball', 'bat', 'impact', 'collision', 'ball', 'velocity']	['realize', 'comprehend', 'dawn', 'understand', 'epiphany', 'awareness']	percuter	['baseball', 'batte', 'impact', 'collision', 'balle', 'vitesse']	['réaliser', 'comprendre', 'saisir', 'assimiler', 'épiphanie', 'conscience']				[]	0
1156	He recommended the restaurant to me, and he said had no reservations.				reservations	homographic	['booking', 'appointment', 'table', 'schedule', 'availability']	['doubt', 'hesitation', 'skepticism', 'uncertainty', 'reluctance', 'wavering']	réservations	['location', 'rendez-vous', 'table', 'horaire', 'disponibilité']	['doute', 'hésitation', 'scepticisme', 'incertitude', 'réticence', 'vacillement']				"[{""left"":""reviens"",""right"":""retient"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8253,""french_naturalness"":0.42,""semantic_surprise"":0.6897,""semantic_domain_similarity"":0.7464,""pun_pivot_usability"":0.45,""overall_score"":0.6225},""export_lane"":""detached_A2_B01_DETACHED""}]"	1
1157	He reflects better now that he has a mirror.				reflects	homographic	['contemplate', 'ponder', 'think', 'meditate', 'deliberate', 'reason']	['bounce', 'mirror', 'image', 'light', 'surface', 'shine']	réfléchit	['contemple', 'médite', 'pense', 'songe', 'délibère', 'raisonne']	['renvoie', 'miroite', 'image', 'lumière', 'surface', 'brille']				"[{""left"":""pense"",""right"":""panse"",""relation"":""same_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":1.0,""french_naturalness"":0.58,""semantic_surprise"":0.73,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.572,""overall_score"":0.7645},""export_lane"":""close_A_to_other""},{""left"":""pense"",""right"":""pansent"",""relation"":""same_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":1.0,""french_naturalness"":0.58,""semantic_surprise"":0.73,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.572,""overall_score"":0.7645},""export_lane"":""close_A_to_other""}]"	2
1158	He rose through the ranks of the International Corn Growers association, eventually becoming a kernel.				kernel	homophonic	['maize', 'seed', 'grain', 'cob', 'husk', 'cereal']	['colonel', 'officer', 'military', 'rank', 'command', 'army']	noyau	['maïs', 'semence', 'grain', 'épi', 'balle', 'céréale']	['colonel', 'officier', 'militaire', 'rang', 'commandement', 'armée']				"[{""left"":""séance"",""right"":""séquence"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":3,""scores"":{""phonetic_match"":0.8211,""french_naturalness"":0.54,""semantic_surprise"":0.715,""semantic_domain_similarity"":0.6208,""pun_pivot_usability"":0.57,""overall_score"":0.6661},""export_lane"":""detached_B2_A01_DETACHED""},{""left"":""greffé"",""right"":""grainer"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8107,""french_naturalness"":0.42,""semantic_surprise"":0.6901,""semantic_domain_similarity"":0.7081,""pun_pivot_usability"":0.343,""overall_score"":0.5868},""export_lane"":""detached_B2_A01_DETACHED""},{""left"":""freiné"",""right"":""grainer"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.8004,""french_naturalness"":0.42,""semantic_surprise"":0.6844,""semantic_domain_similarity"":0.7081,""pun_pivot_usability"":0.343,""overall_score"":0.5829},""export_lane"":""detached_B2_A01_DETACHED""},{""left"":""évier"",""right"":""épier"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":4,""scores"":{""phonetic_match"":0.8325,""french_naturalness"":0.28,""semantic_surprise"":0.7072,""semantic_domain_similarity"":0.685,""pun_pivot_usability"":0.31,""overall_score"":0.5599},""export_lane"":""detached_B2_A01_DETACHED""}]"	4
1159	He sat in the magician's audience dressed as a cactus. He was a plant.				plant	homographic	['succulent', 'botany', 'cactus', 'foliage', 'organic', 'photosynthesis']	['informant', 'accomplice', 'decoy', 'deception', 'spy', 'undercover']	plante	['succulente', 'botanique', 'cactus', 'feuillage', 'organique', 'photosynthèse']	['informateur', 'complice', 'leurre', 'tromperie', 'espion', 'clandestin']				"[{""left"":""vaquai"",""right"":""caquet"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8248,""french_naturalness"":0.42,""semantic_surprise"":0.727,""semantic_domain_similarity"":0.5758,""pun_pivot_usability"":0.45,""overall_score"":0.612},""export_lane"":""detached_B2_A01_DETACHED""},{""left"":""subite"",""right"":""suscitent"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.81,""french_naturalness"":0.42,""semantic_surprise"":0.7089,""semantic_domain_similarity"":0.6208,""pun_pivot_usability"":0.42,""overall_score"":0.6013},""export_lane"":""detached_B2_A01_DETACHED""}]"	2
1160	He shined a police officer's shoes and had a brush with the law.				brush	homographic	['bristle', 'handle', 'polish', 'stroke', 'cleaning', 'accessory']	['encounter', 'skirmish', 'contact', 'incident', 'altercation', 'meeting']	brosse	['poil', 'manche', 'polissage', 'trait', 'nettoyage', 'accessoire']	['rencontre', 'accrochage', 'contact', 'incident', 'altercation', 'réunion']				"[{""left"":""moelle"",""right"":""poil"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8176,""french_naturalness"":0.42,""semantic_surprise"":0.6697,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.42,""overall_score"":0.6343},""export_lane"":""detached_B2_A01_DETACHED""}]"	1
1161	He sold candy and chocolate. A lot of girls were sweet on him.				sweet	homographic	['sugar', 'confectionery', 'dessert', 'candy', 'sucrose']	['attracted', 'affectionate', 'charming', 'enamored', 'kind']	doux	['sucre', 'confiserie', 'dessert', 'bonbon', 'saccharose']	['attiré', 'affectueux', 'charmant', 'énamouré', 'gentil']				[]	0
1162	He stayed at the auction to the bidder end.				bidder	homophonic	['buyer', 'auction', 'tender', 'participant', 'offer', 'collector']	['bitter', 'harsh', 'resentful', 'acrid', 'severe', 'painful']	enchérisseur	['acheteur', 'enchères', 'appel', 'participant', 'offre', 'collectionneur']	['amer', 'dur', 'ressentiment', 'acre', 'sévère', 'douloureux']				[]	0
1163	He stole an invention and then told patent lies.				patent	homographic	['invention', 'blueprint', 'trademark', 'license', 'copyright', 'ownership']	['obvious', 'glaring', 'blatant', 'evident', 'clear', 'manifest']	patent	"['invention', 'schéma', 'marque', 'licence', ""droit d'auteur"", 'propriété']"	['évident', 'flagrant', 'criant', 'notoire', 'clair', 'manifeste']				"[{""left"":""auteur"",""right"":""odeur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":10,""scores"":{""phonetic_match"":0.8009,""french_naturalness"":0.54,""semantic_surprise"":0.6722,""semantic_domain_similarity"":0.7649,""pun_pivot_usability"":0.54,""overall_score"":0.6593},""export_lane"":""close_A_to_other""}]"	1
1164	He stomped on his old watch because he had time to kill.				time	homographic	['clock', 'watch', 'seconds', 'minutes', 'hours', 'chronometer']	['opportunity', 'duration', 'occasion', 'leisure', 'availability']	temps	['horloge', 'montre', 'secondes', 'minutes', 'heures', 'chronomètre']	['opportunité', 'durée', 'occasion', 'loisir', 'disponibilité']				[]	0
1165	"He struck me as a real ""Lady Killer,"" if you'll pardon the expression."				Lady Killer	homographic	['charmer', 'seducer', 'suave', 'handsome', 'flirtatious', 'attractive']	['murderer', 'assassin', 'homicide', 'violent', 'criminal', 'lethal']	Bourreau des cœurs	['séducteur', 'charmeur', 'élégant', 'beau', 'galant', 'attrayant']	['meurtrier', 'assassin', 'homicide', 'violent', 'criminel', 'létal']				"[{""left"":""charmeur"",""right"":""chargeur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.8181,""french_naturalness"":0.54,""semantic_surprise"":0.63,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.54,""overall_score"":0.6801},""export_lane"":""close_A_to_other""},{""left"":""gaffant"",""right"":""galant"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8068,""french_naturalness"":0.42,""semantic_surprise"":0.6637,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.42,""overall_score"":0.6302},""export_lane"":""detached_B2_A01_DETACHED""}]"	2
1166	He studied water purification and had a great thirst for knowledge.				thirst	homographic	['dehydration', 'water', 'drink', 'liquid', 'throat', 'dryness']	['desire', 'curiosity', 'ambition', 'intellect', 'learning', 'aspiration']	soif	['déshydratation', 'eau', 'boisson', 'liquide', 'gorge', 'sécheresse']	['désir', 'curiosité', 'ambition', 'intellect', 'apprentissage', 'aspiration']				"[{""left"":""livide"",""right"":""liquide"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8043,""french_naturalness"":0.42,""semantic_surprise"":0.6624,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.42,""overall_score"":0.6292},""export_lane"":""detached_B2_A01_DETACHED""}]"	1
1167	He taught Laughing and Grief.				Grief	homophonic	['sorrow', 'misery', 'mourning', 'sadness', 'anguish', 'pain']	['Greek', 'language', 'alphabet', 'classical', 'grammar', 'translation']	Grec	['chagrin', 'misère', 'deuil', 'tristesse', 'angoisse', 'douleur']	['grec', 'langue', 'alphabet', 'classique', 'grammaire', 'traduction']				"[{""left"":""douleur"",""right"":""douteur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.8421,""french_naturalness"":0.54,""semantic_surprise"":0.6432,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.697},""export_lane"":""close_A_to_other""},{""left"":""douleur"",""right"":""douceur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":3,""scores"":{""phonetic_match"":0.8165,""french_naturalness"":0.54,""semantic_surprise"":0.6291,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.54,""overall_score"":0.6794},""export_lane"":""close_A_to_other""}]"	2
1168	He taught us Drawling, Stretching, and Fainting in Coils.				Fainting in Coils	homophonic	['Painting', 'Oils', 'Canvas', 'Brush', 'Pigment']	['Unconsciousness', 'Swoon', 'Collapse', 'Spiral', 'Curled', 'Serpent']	S'évanouir en spirales	['Peinture', 'Huiles', 'Toile', 'Pinceau', 'Pigment']	['Inconscience', 'Évanouissement', 'Effondrement', 'Spirale', 'Enroulé', 'Serpent']				"[{""left"":""couleur"",""right"":""coureur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8367,""french_naturalness"":0.54,""semantic_surprise"":0.732,""semantic_domain_similarity"":0.5829,""pun_pivot_usability"":0.57,""overall_score"":0.6697},""export_lane"":""close_A_to_other""},{""left"":""couleur"",""right"":""coupeur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":5,""scores"":{""phonetic_match"":0.8187,""french_naturalness"":0.54,""semantic_surprise"":0.7221,""semantic_domain_similarity"":0.5829,""pun_pivot_usability"":0.54,""overall_score"":0.6551},""export_lane"":""close_A_to_other""}]"	2
1169	He threw jello at his wife, who had him arrested for carrying a congealed weapon.				congealed	homophonic	['gelatin', 'solidified', 'jello', 'viscous', 'cold', 'set']	['concealed', 'hidden', 'clandestine', 'holstered', 'covered', 'secret']	figé	['gélatine', 'solidifié', 'gelée', 'visqueux', 'froid', 'pris']	['dissimulé', 'caché', 'clandestin', 'engainé', 'couvert', 'secret']				[]	0
1170	He told me he could eat a 32 ounce steak, but I found that hard to swallow.				swallow	homographic	['ingest', 'gulp', 'chew', 'stomach', 'throat', 'consume']	['believe', 'accept', 'trust', 'tolerate', 'internalize', 'credit']	avaler	['ingérer', 'engloutir', 'mâcher', 'estomac', 'gorge', 'consommer']	['croire', 'accepter', 'confier', 'tolérer', 'intérioriser', 'créditer']				[]	0
1171	He took a gun to his watch because he wanted to kill time.				kill time	homographic	['murder', 'slay', 'assassinate', 'shoot', 'weapon', 'destroy']	['leisure', 'procrastinate', 'wait', 'idle', 'pass', 'duration']	tuer le temps	['meurtre', 'abattre', 'assassiner', 'fusiller', 'arme', 'détruire']	['loisir', 'procrastiner', 'attendre', 'oisif', 'passer', 'durée']				[]	0
1172	He took a nail to the volleyball game because he wanted to spike it.				spike	homographic	['metal', 'fastener', 'sharp', 'construction', 'pierce', 'steel']	['volleyball', 'smash', 'hit', 'score', 'court', 'attack']	pointe	['métal', 'attache', 'tranchant', 'construction', 'percer', 'acier']	['volleyball', 'smash', 'frapper', 'marquer', 'terrain', 'attaque']				[]	0
1173	He tried to sell me glass with imperfections in it, but I saw through it.				saw through	homographic	['translucent', 'transparent', 'vision', 'glass', 'clarity']	['deception', 'fraud', 'dishonesty', 'truth', 'discovery', 'insight']	percée	['translucide', 'transparent', 'vision', 'verre', 'clarté']	['déception', 'fraude', 'malhonnêteté', 'vérité', 'découverte', 'perspicacité']				"[{""left"":""verre"",""right"":""vert"",""relation"":""same_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":1.0,""french_naturalness"":0.86,""semantic_surprise"":0.73,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.94,""overall_score"":0.9106},""export_lane"":""close_A_to_other""},{""left"":""verre"",""right"":""vers"",""relation"":""same_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":1.0,""french_naturalness"":0.86,""semantic_surprise"":0.73,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.907,""overall_score"":0.902},""export_lane"":""close_A_to_other""},{""left"":""vision"",""right"":""vison"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":5,""scores"":{""phonetic_match"":0.8444,""french_naturalness"":0.54,""semantic_surprise"":0.6444,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.504,""overall_score"":0.6807},""export_lane"":""close_A_to_other""}]"	3
1174	He wanted desperately to be a good golfer-you could say he had a driving ambition.				driving	homographic	['tee', 'club', 'swing', 'fairway', 'stroke', 'distance']	['motivated', 'intense', 'determined', 'ambition', 'focused', 'persistent']	conduite	['té', 'club', 'élan', 'allée', 'coup', 'distance']	['motivé', 'intense', 'déterminé', 'ambition', 'concentré', 'persistant']				"[{""left"":""reviens"",""right"":""retient"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8253,""french_naturalness"":0.42,""semantic_surprise"":0.7078,""semantic_domain_similarity"":0.6641,""pun_pivot_usability"":0.45,""overall_score"":0.6175},""export_lane"":""detached_A2_B01_DETACHED""}]"	1
1175	He wanted to buy a load of soil that didn't cost the earth.				earth	homographic	['dirt', 'soil', 'ground', 'loam', 'mulch']	['price', 'expensive', 'fortune', 'cost', 'money', 'wealth']	terre	['terreau', 'sol', 'terrain', 'limon', 'paillis']	['prix', 'cher', 'fortune', 'coût', 'argent', 'richesse']				[]	0
1176	He was a Red Cross donor until he went out of circulation.				circulation	homographic	['blood', 'veins', 'arteries', 'flow', 'heart', 'vascular']	['public', 'active', 'social', 'movement', 'visibility', 'presence']	circulation	['sang', 'veines', 'artères', 'flux', 'cœur', 'vasculaire']	['public', 'actif', 'social', 'mouvement', 'visibilité', 'présence']				"[{""left"":""vaine"",""right"":""veines"",""relation"":""same_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":1.0,""french_naturalness"":0.42,""semantic_surprise"":0.77,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.5,""overall_score"":0.7242},""export_lane"":""detached_B2_A01_DETACHED""}]"	1
