id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning	pun_word_fr	first_meaning_fr	second_meaning_fr	pun_word_bt	first_meaning_bt	second_meaning_bt	retrieval_affordances_json	retrieval_affordance_count	candidate_json	candidate_count	generation_error	generator_version
66	"""I think I've broken my leg,"" he reported lamely."				lamely	homographic	['injured', 'limping', 'crippled', 'maimed', 'halt', 'disabled']	['weakly', 'unconvincing', 'feeble', 'pathetic', 'ineffectual', 'flimsy']	faiblement	['blessé', 'boiteux', 'estropié', 'mutilé', 'claudicant', 'handicapé']	['mollement', 'peu convaincant', 'fébrile', 'pathétique', 'inefficace', 'fragile']				[]	0	"[{""french"":""« Je crois que je me suis fracturé le tibia », déclara-t-il avec une excuse boiteuse."",""pun_trigger"":""boiteuse"",""mechanism"":""polysemy"",""strategy"":""semantic_compensation"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15""},{""french"":""« J'ai les deux jambes dans le plâtre », murmura-t-il d'une voix cassée."",""pun_trigger"":""cassée"",""mechanism"":""polysemy"",""strategy"":""free_native_french"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15""},{""french"":""« Mes jambes sont brisées en mille morceaux », dit-il, mais son histoire ne tenait pas debout."",""pun_trigger"":""ne tenait pas debout"",""mechanism"":""idiom"",""strategy"":""free_native_french"",""used_affordance_ids"":[],""semantic_relation"":""free"",""risk"":""medium"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15""}]"	3		v15
67	"""I told you not to ride that horse,"" he nagged."				nagged	homographic	['complained', 'scolded', 'pestered', 'annoyed', 'reminded', 'irritated']	['horse', 'equine', 'mare', 'stallion', 'beast', 'mount']	harcelé	['plaint', 'réprimandé', 'poursuivi', 'agacé', 'rappelé', 'irrité']	['cheval', 'équidé', 'jument', 'étalon', 'bête', 'monture']				[]	0	"[{""french"":""« Je t'avais dit de ne pas prendre ce cheval », dit-il. « Tu vas beaucoup trot loin ! »"",""pun_trigger"":""trot"",""mechanism"":""homophone"",""strategy"":""semantic_compensation"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15""},{""french"":""« Ne monte pas ce poney ! » me cria-t-il en montant sur ses grands chevaux."",""pun_trigger"":""montant sur ses grands chevaux"",""mechanism"":""idiom"",""strategy"":""idiom_or_expression"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15""},{""french"":""« Ton niveau en selle est affligeant », me lança-t-il. C'était une remarque un peu cavalière."",""pun_trigger"":""cavalière"",""mechanism"":""polysemy"",""strategy"":""idiom_or_expression"",""used_affordance_ids"":[],""semantic_relation"":""free"",""risk"":""medium"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15""}]"	3		v15
68	"""I was the first to climb Mount Everest,"" he said hilariously."				hilariously	homophonic	['funny', 'amusing', 'laughter', 'jovial', 'comical', 'humorous']	['Hillary', 'mountaineer', 'summit', 'climb', 'Everest', 'explorer']	hilarant	['drôle', 'amusant', 'rire', 'jovial', 'comique', 'humoristique']	['Hillary', 'alpiniste', 'sommet', 'escalade', 'Everest', 'explorateur']				[]	0	[]	0	Expected JSON object in model response, got NoneType. Raw preview: null	v15
69	"""I wish I could remember the name of that card game,"" he said wistfully."				wistfully	homophonic	['melancholy', 'yearning', 'pensive', 'nostalgia', 'longing', 'regretful']	['whist', 'cards', 'trick-taking', 'deck', 'trump', 'player']	mélancoliquement	['mélancolie', 'aspiration', 'pensif', 'nostalgie', 'désir', 'regret']	['whist', 'cartes', 'pli', 'jeu', 'atout', 'joueur']				[]	0	"[{""french"":""« J'ai oublié ce jeu de cartes », dit-il, en éclatant en sang-belotes."",""pun_trigger"":""sang-belotes"",""mechanism"":""near_homophone"",""strategy"":""semantic_compensation"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""medium"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15""},{""french"":""Il se souvint avec nostalgie de ce jeu de cartes, mais bien trop tarot."",""pun_trigger"":""trop tarot"",""mechanism"":""near_homophone"",""strategy"":""semantic_compensation"",""used_affordance_ids"":[],""semantic_relation"":""free"",""risk"":""medium"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15""}]"	2		v15
70	"""I won't finish in fifth place,"" he held forth."				forth	homophonic	['fourth', 'rank', 'number', 'position', 'sequence', 'ordinal']	['out', 'forward', 'speech', 'proclaim', 'verbalize', 'outward']	en avant	['quatrième', 'rang', 'nombre', 'position', 'séquence', 'ordinal']	['dehors', 'devant', 'parole', 'proclamer', 'verbaliser', 'extérieur']				"[{""left"":""séquence"",""right"":""séance"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":4,""scores"":{""phonetic_match"":0.8211,""french_naturalness"":0.54,""semantic_surprise"":0.6316,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.689},""export_lane"":""close_A_to_other""},{""left"":""séquence"",""right"":""sérance"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":5,""scores"":{""phonetic_match"":0.8194,""french_naturalness"":0.54,""semantic_surprise"":0.6306,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.54,""overall_score"":0.6805},""export_lane"":""close_A_to_other""}]"	2	"[{""french"":""\""Je ne finirai pas cinquième,\"" lança-t-il en quatrième vitesse."",""pun_trigger"":""quatrième vitesse"",""mechanism"":""idiom"",""strategy"":""semantic_compensation"",""used_affordance_ids"":[],""semantic_relation"":""free"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15""},{""french"":""\""Finir à la cinquième place ? Jamais !\"" s'exclama-t-il au quart de tour."",""pun_trigger"":""quart de tour"",""mechanism"":""idiom"",""strategy"":""semantic_compensation"",""used_affordance_ids"":[],""semantic_relation"":""free"",""risk"":""medium"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15""}]"	2		v15
71	"""I won't tell you anything about my salivary glands,"" he said secretively."				secretively	homographic	['covertly', 'hidden', 'clandestine', 'stealthy', 'private', 'mysterious']	['secretion', 'saliva', 'glandular', 'fluid', 'physiological', 'discharge']	secrètement	['clandestinement', 'caché', 'clandestin', 'furtivement', 'privé', 'mystérieux']	['sécrétion', 'salive', 'glandulaire', 'fluide', 'physiologique', 'écoulement']				"[{""left"":""séance"",""right"":""séquence"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8211,""french_naturalness"":0.54,""semantic_surprise"":0.7163,""semantic_domain_similarity"":0.6149,""pun_pivot_usability"":0.57,""overall_score"":0.6657},""export_lane"":""detached_A2_B01_DETACHED""},{""left"":""sérance"",""right"":""séquence"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.8194,""french_naturalness"":0.54,""semantic_surprise"":0.7154,""semantic_domain_similarity"":0.6149,""pun_pivot_usability"":0.54,""overall_score"":0.6573},""export_lane"":""detached_A2_B01_DETACHED""}]"	2	"[{""french"":""L'espion salivaire n'a jamais voulu cracher le morceau."",""pun_trigger"":""cracher le morceau"",""mechanism"":""idiom"",""strategy"":""idiom_or_expression"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15""},{""french"":""Il refuse de parler de ses fluides buccaux, ses dossiers sont classés Top Sécrétion."",""pun_trigger"":""Top Sécrétion"",""mechanism"":""paronymy"",""strategy"":""mechanism_preserving"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15""},{""french"":""Pourquoi ses glandes salivaires sont-elles si peu bavardes ? Parce qu'elles passent leur temps à glander en secret."",""pun_trigger"":""glander"",""mechanism"":""polysemy"",""strategy"":""semantic_compensation"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15""},{""french"":""Je préfère garder le silence sur le fonctionnement de mes glandes, inutile de gaspiller ma salive."",""pun_trigger"":""gaspiller ma salive"",""mechanism"":""idiom"",""strategy"":""idiom_or_expression"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15""}]"	4		v15
72	"""I'm burning aromatic substances,"" he said, incensed."				incensed	homographic	['angry', 'enraged', 'furious', 'irate', 'wrathful']	['fragrance', 'smoke', 'resin', 'aroma', 'burning', 'censer']	encensé	['enragé', 'furieux', 'courroucé', 'irrité', 'exaspéré']	['parfum', 'fumée', 'résine', 'arôme', 'combustion', 'encensoir']				"[{""left"":""fumeuse"",""right"":""fugueuse"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.821,""french_naturalness"":0.54,""semantic_surprise"":0.6769,""semantic_domain_similarity"":0.7938,""pun_pivot_usability"":0.57,""overall_score"":0.6765},""export_lane"":""close_B_to_other""},{""left"":""fumeuse"",""right"":""furieuse"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":5,""scores"":{""phonetic_match"":0.8034,""french_naturalness"":0.54,""semantic_surprise"":0.6672,""semantic_domain_similarity"":0.7938,""pun_pivot_usability"":0.54,""overall_score"":0.662},""export_lane"":""close_B_to_other""}]"	2	"[{""french"":""« Je brûle ces substances aromatiques », dit-il en fumant."",""pun_trigger"":""en fumant"",""mechanism"":""polysemy"",""strategy"":""idiom_or_expression"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15""},{""french"":""« Arrête de faire brûler toutes ces résines, ça me rend fumeuse ! », cria-t-elle, à moitié furieuse."",""pun_trigger"":""fumeuse / furieuse"",""mechanism"":""paronymy"",""strategy"":""retrieval_direct"",""used_affordance_ids"":[2],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15""},{""french"":""La jeune fille s'est enfuie avec un vendeur d'arômes, le détective a dit que c'était une fumeuse."",""pun_trigger"":""fumeuse / fugueuse"",""mechanism"":""paronymy"",""strategy"":""retrieval_direct"",""used_affordance_ids"":[1],""semantic_relation"":""loose_theme"",""risk"":""medium"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15""},{""french"":""Le prêtre, enrageant de ne pas trouver ses herbes, a mis le monastère à feu et à l'encens."",""pun_trigger"":""à feu et à l'encens"",""mechanism"":""idiom"",""strategy"":""idiom_or_expression"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15""},{""french"":""Devant l'autel, le gourou s'énerva et partit dans tous les encens."",""pun_trigger"":""dans tous les encens"",""mechanism"":""idiom"",""strategy"":""idiom_or_expression"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15""},{""french"":""« Je m'occupe de la combustion des tiges aromatiques pour ce soir », dit-il en pétard."",""pun_trigger"":""en pétard"",""mechanism"":""polysemy"",""strategy"":""free_native_french"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15""},{""french"":""« Laissez mon encensoir tranquille, j'en ai myrrhe ! », hurla le mage, exaspéré."",""pun_trigger"":""j'en ai myrrhe"",""mechanism"":""near_homophone"",""strategy"":""free_native_french"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15""},{""french"":""L'odeur piquante de la résine commença sérieusement à lui faire monter l'encens au nez."",""pun_trigger"":""monter l'encens au nez"",""mechanism"":""idiom"",""strategy"":""idiom_or_expression"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15""},{""french"":""Dans son accès de courroux contre la boutique de parfums, l'homme de ménage a tout réduit encens."",""pun_trigger"":""réduit encens"",""mechanism"":""near_homophone"",""strategy"":""semantic_compensation"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15""},{""french"":""« Devoir faire brûler tant de résines alors qu'il fait chaud, c'est complètement encensé ! », hurla-t-il, furieux."",""pun_trigger"":""encensé"",""mechanism"":""near_homophone"",""strategy"":""semantic_compensation"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""medium"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15""},{""french"":""« Bon encens ! Est-ce que quelqu'un va m'aider à allumer ce truc ? », cria l'officiant, irrité."",""pun_trigger"":""Bon encens"",""mechanism"":""near_homophone"",""strategy"":""idiom_or_expression"",""used_affordance_ids"":[],""semantic_relation"":""free"",""risk"":""medium"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15""}]"	11		v15
73	"""I'm halfway up a mountain,"" he alleged."				alleged	homophonic	['claimed', 'asserted', 'declared', 'supposed', 'stated', 'reported']	['ledge', 'cliff', 'ridge', 'shelf', 'precipice', 'outcrop']	allégué	['prétendu', 'affirmé', 'déclaré', 'supposé', 'énoncé', 'rapporté']	['rebord', 'falaise', 'crête', 'étagère', 'précipice', 'affleurement']				[]	0	[]	0	Expected JSON object in model response, got NoneType. Raw preview: null	v15
74	"""I'm just an ordinary soldier,"" he admitted privately."				privately	homographic	['secretly', 'confidential', 'whispered', 'personal', 'internal']	['enlisted', 'soldier', 'rank', 'infantry', 'military', 'corporal']	privé	['secrètement', 'confidentiel', 'murmuré', 'personnel', 'interne']	['engagé', 'soldat', 'rang', 'infanterie', 'militaire', 'caporal']				[]	0	"[{""french"":""« J'adore donner des ordres », avoua-t-il en général."",""pun_trigger"":""en général"",""mechanism"":""polysemy"",""strategy"":""mechanism_preserving"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15""},{""french"":""Le problème avec les tireurs d'élite, c'est qu'ils passent leur temps à tirer au flanc."",""pun_trigger"":""tirer au flanc"",""mechanism"":""idiom"",""strategy"":""idiom_or_expression"",""used_affordance_ids"":[],""semantic_relation"":""free"",""risk"":""medium"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15""}]"	2		v15
75	"""I'm just going to put these handcuffs on you,"" he said manically."				manically	homophonic	['insanity', 'frenzy', 'psychosis', 'unstable', 'wildly', 'delirious']	['shackle', 'wrist', 'restraint', 'police', 'metal', 'locked', 'fasten']	maniaquement	['folie', 'frénésie', 'psychose', 'instable', 'sauvagement', 'délirant']	['menotte', 'poignet', 'contrainte', 'police', 'métal', 'verrouillé', 'attacher']				[]	0	"[{""french"":""Ce criminel agité est le client parfait pour les menottes, il est complètement fou à lier."",""pun_trigger"":""fou à lier"",""mechanism"":""idiom"",""strategy"":""idiom_or_expression"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15""},{""french"":""Le prisonnier était complètement déchaîné, c'est pour ça qu'on lui a passé les menottes."",""pun_trigger"":""déchaîné"",""mechanism"":""polysemy"",""strategy"":""free_native_french"",""used_affordance_ids"":[],""semantic_relation"":""free"",""risk"":""medium"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15""}]"	2		v15
76	"""I'm mentioned in this book,"" he said contentedly."				contentedly	homographic	['satisfied', 'happy', 'pleased', 'serene', 'peaceful', 'cheerful']	['table', 'index', 'chapters', 'text', 'subject', 'information']	contentement	['satisfait', 'heureux', 'ravi', 'serein', 'paisible', 'joyeux']	['table', 'index', 'chapitres', 'texte', 'sujet', 'informations']				[]	0	"[{""french"":""\""Je suis enfin mentionné dans ce livre\"", dit-il, ravi d'avoir voix au chapitre."",""pun_trigger"":""voix au chapitre"",""mechanism"":""idiom"",""strategy"":""idiom_or_expression"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15""},{""french"":""\""On parle de moi dans ce nouveau roman\"", se réjouit-il, tout fier d'être à la page."",""pun_trigger"":""à la page"",""mechanism"":""idiom"",""strategy"":""idiom_or_expression"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15""},{""french"":""\""Je suis le suspect principal dans ce polar\"", dit-il sereinement, \""ça me fait une excellente couverture !\"""",""pun_trigger"":""couverture"",""mechanism"":""polysemy"",""strategy"":""free_native_french"",""used_affordance_ids"":[],""semantic_relation"":""free"",""risk"":""medium"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15""}]"	3		v15
77	"""I'm the butcher's assistant,"" he said cuttingly."				cuttingly	homographic	['blade', 'slice', 'knife', 'cleave', 'sever', 'sharp']	['sarcastic', 'mordant', 'caustic', 'trenchant', 'acidic', 'acerbic']	tranchant	['lame', 'tranche', 'couteau', 'fendre', 'rompre', 'aiguise']	['sarcastique', 'mordant', 'caustique', 'incisif', 'acide', 'acerbe']				[]	0	"[{""french"":""« Je remplace le boucher », dit l'apprenti d'un ton tranchant."",""pun_trigger"":""tranchant"",""mechanism"":""polysemy"",""strategy"":""mechanism_preserving"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15""},{""french"":""Le boucher est très bavard, il adore tailler une bavette avec ses clients."",""pun_trigger"":""tailler une bavette"",""mechanism"":""idiom"",""strategy"":""idiom_or_expression"",""used_affordance_ids"":[],""semantic_relation"":""loose_theme"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15""},{""french"":""« Je... découpe... le steak », balbutia le boucher d'une voix hachée."",""pun_trigger"":""hachée"",""mechanism"":""polysemy"",""strategy"":""semantic_compensation"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15""},{""french"":""La réunion du syndicat de la viande s'est malheureusement terminée en eau de boudin."",""pun_trigger"":""eau de boudin"",""mechanism"":""idiom"",""strategy"":""idiom_or_expression"",""used_affordance_ids"":[],""semantic_relation"":""loose_theme"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15""},{""french"":""Face aux clients difficiles, le charcutier sait toujours défendre son bifteck."",""pun_trigger"":""défendre son bifteck"",""mechanism"":""idiom"",""strategy"":""idiom_or_expression"",""used_affordance_ids"":[],""semantic_relation"":""loose_theme"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15""},{""french"":""« Apportez le fendoir ! », ordonna le chef d'un ton incisif."",""pun_trigger"":""incisif"",""mechanism"":""polysemy"",""strategy"":""mechanism_preserving"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15""},{""french"":""Avec ses excellentes promotions sur le bœuf, ce boucher a vraiment la côte."",""pun_trigger"":""la côte"",""mechanism"":""near_homophone"",""strategy"":""semantic_compensation"",""used_affordance_ids"":[],""semantic_relation"":""loose_theme"",""risk"":""medium"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15""},{""french"":""Le prêtre, fils de boucher, est très à l'aise quand il monte en chair."",""pun_trigger"":""chair"",""mechanism"":""homophone"",""strategy"":""free_native_french"",""used_affordance_ids"":[],""semantic_relation"":""loose_theme"",""risk"":""medium"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15""},{""french"":""« Laissez ces couteaux tranquilles », affirma l'artisan d'un air coupant."",""pun_trigger"":""coupant"",""mechanism"":""polysemy"",""strategy"":""mechanism_preserving"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15""},{""french"":""« Ton couperet est mal affûté », lui fit-elle remarquer avec mordant."",""pun_trigger"":""mordant"",""mechanism"":""polysemy"",""strategy"":""mechanism_preserving"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15""},{""french"":""Pour attraper le faisan qui s'échappait de l'enclos, le chasseur a lancé un filet mignon."",""pun_trigger"":""filet mignon"",""mechanism"":""polysemy"",""strategy"":""free_native_french"",""used_affordance_ids"":[],""semantic_relation"":""loose_theme"",""risk"":""medium"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15""},{""french"":""L'apprenti de l'abattoir est redoutable, il a toujours une réplique sanglante."",""pun_trigger"":""sanglante"",""mechanism"":""polysemy"",""strategy"":""mechanism_preserving"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15""}]"	12		v15
78	"""I'm waiting to see the doctor,"" he said patiently."				patiently	homographic	['calmly', 'waiting', 'unhurried', 'tolerant', 'composed', 'steadfast']	['medical', 'hospital', 'sick', 'clinic', 'treatment', 'physician']	patiemment	['calmement', 'attente', 'posément', 'tolérant', 'calme', 'ferme']	['médical', 'hôpital', 'malade', 'clinique', 'traitement', 'médecin']				"[{""left"":""ferry"",""right"":""ferme"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8004,""french_naturalness"":0.42,""semantic_surprise"":0.6602,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.42,""overall_score"":0.6277},""export_lane"":""detached_B2_A01_DETACHED""}]"	1	"[{""french"":""Pour supporter les longs délais dans la salle d'attente, il faut être un très bon patient."",""pun_trigger"":""patient"",""mechanism"":""polysemy"",""strategy"":""mechanism_preserving"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15""},{""french"":""Dans ce cabinet médical, le loisir favori des malades en salle d'attente est de jouer à la patience."",""pun_trigger"":""patience"",""mechanism"":""polysemy"",""strategy"":""mechanism_preserving"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15""},{""french"":""J'attends le navire-hôpital pour mon traitement, dit-il d'un ton ferry."",""pun_trigger"":""ton ferry"",""mechanism"":""near_homophone"",""strategy"":""retrieval_loose"",""used_affordance_ids"":[1],""semantic_relation"":""loose_theme"",""risk"":""high"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15""},{""french"":""J'attends mon opération, dit le malade en prenant la nouvelle avec un grand calmant."",""pun_trigger"":""calmant"",""mechanism"":""paronymy"",""strategy"":""semantic_compensation"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""medium"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15""},{""french"":""Je vois bientôt le chirurgien pour me faire opérer, expliqua-t-il en gardant son sang-froid."",""pun_trigger"":""sang-froid"",""mechanism"":""idiom"",""strategy"":""idiom_or_expression"",""used_affordance_ids"":[],""semantic_relation"":""loose_theme"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15""},{""french"":""Pendant qu'il attendait silencieusement, le médecin observait le groupe d'un œil clinique."",""pun_trigger"":""œil clinique"",""mechanism"":""idiom"",""strategy"":""free_native_french"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""medium"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15""},{""french"":""Le mathématicien attend patiemment le chirurgien : ils doivent tous deux parler de leur prochaine opération."",""pun_trigger"":""opération"",""mechanism"":""polysemy"",""strategy"":""semantic_compensation"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15""},{""french"":""Au tribunal comme à l'hôpital, le juge et le malade attendent avec calme de recevoir leur ordonnance."",""pun_trigger"":""ordonnance"",""mechanism"":""polysemy"",""strategy"":""free_native_french"",""used_affordance_ids"":[],""semantic_relation"":""free"",""risk"":""medium"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15""}]"	8		v15
