id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning	pun_word_fr	first_meaning_fr	second_meaning_fr	pun_word_bt	first_meaning_bt	second_meaning_bt
2371	Old printers never die they're just not the type				type	homographic	['character', 'letter', 'font', 'typeface', 'sort']	['kind', 'sort', 'category', 'variety', 'classification']	type	['caractère', 'lettre', 'police', 'fonte', 'sorte']	['genre', 'sorte', 'catégorie', 'variété', 'classification']	type	['character', 'letter', 'font', 'typeface', 'sort']	['kind', 'sort', 'category', 'variety', 'classification']
2372	Old proctologists never die, they just butt out.				butt out	homographic	['withdraw', 'cease involvement', 'stop meddling']	['rectum', 'posterior', 'medical specialty area of specialty']	mêle-toi de tes fesses	"['se retirer', 'cesser toute implication', ""arrêter de s'immiscer""]"	['rectum', 'postérieur', 'domaine de spécialité médicale']	mind your own butt	['to withdraw', 'to stop all involvement', 'to stop interfering']	['rectum', 'posterior', 'field of medical specialty']
2373	Old proctologists never die, they just face the end.				end	homographic	['termination', 'conclusion', 'death', 'finish', 'finality']	['posterior', 'buttocks', 'rear', 'bottom', 'backside']	fin	['terminaison', 'conclusion', 'mort', 'finition', 'finalité']	['postérieur', 'fesses', 'arrière', 'fond', 'derrière']	end	['termination', 'conclusion', 'death', 'finishing', 'finality']	['posterior', 'buttocks', 'rear', 'bottom', 'behind']
2374	Old professors never die, they just lose their class.				class	homographic	['group of students', 'course', 'lecture', 'seminar']	['elegance', 'sophistication', 'style', 'prestige']	classe	"[""groupe d'élèves"", 'cours', 'conférence', 'séminaire']"	['élégance', 'sophistication', 'style', 'prestige']	class	['group of students', 'course', 'lecture', 'seminar']	['elegance', 'sophistication', 'style', 'prestige']
2375	Old programmers never die they just go to bits.				bits	homographic	['binary digits', 'binary units', 'computing storage']	['fragments', 'pieces', 'scraps', 'shards']	bits	['chiffres binaires', 'unités binaires', 'stockage informatique']	['fragments', 'morceaux', 'débris', 'tessons']	bits	['binary digits', 'binary units', 'computer storage']	['fragments', 'pieces', 'debris', 'shards']
2376	Old programmers never die, they just byte it.				byte	homophonic	['bite', 'nibble', 'snap', 'clinch']	['character', 'unit of digital information', 'eight bits', 'octet']	octet	['mordre', 'mordiller', 'claquer des dents', 'étreindre']	"['caractère', ""unité d'information numérique"", 'huit bits', 'octet']"	byte	['to bite', 'to nibble', 'to chatter teeth', 'to grip']	['character', 'unit of digital information', 'eight bits', 'byte']
2377	Old programmers never die, they just get bugged with life.				bugged	homographic	['glitched', 'errored', 'malfunctioned', 'software defect']	['annoyed', 'bothered', 'irritated', 'pestered']	beugué	['défectueux', 'en erreur', 'qui fonctionne mal', 'défaut logiciel']	['ennuyé', 'embêté', 'irrité', 'importuné']	bugged	['defective', 'in error', 'malfunctioning', 'software bug']	['annoyed', 'bothered', 'irritated', 'pestered']
2378	Old programmers never die, they just move to new addresses.				addresses	homographic	['locations', 'residences', 'dwellings', 'homes']	['memory locations', 'pointers', 'binary offsets', 'IPs']	adresses	['emplacements', 'résidences', 'demeures', 'logements']	['emplacements mémoire', 'pointeurs', 'décalages binaires', 'adresses IP']	addresses	['locations', 'residences', 'dwellings', 'lodgings']	['memory locations', 'pointers', 'binary offsets', 'IP addresses']
2379	Old prostitutes never die, they just fake away				fake	homophonic	['fade', 'dissolve', 'vanish', 'evaporate']	['fake', 'feign', 'simulate', 'pretend']	feindre	"[""s'estomper"", 'se dissiper', 'disparaître', ""s'évaporer""]"	['feindre', 'simuler', 'faire semblant', 'prétexter']	feign	['fade', 'dissipate', 'disappear', 'evaporate']	['feign', 'simulate', 'pretend', 'pretext']
2380	Old psychiatrists never die, they just shrink away.				shrink	homographic	['psychiatrist', 'therapist', 'analyst', 'psychologist']	['shrivel', 'contract', 'diminish', 'wither']	rétrécir	['psychiatre', 'thérapeute', 'analyste', 'psychologue']	['se recroqueviller', 'se contracter', 'diminuer', 'se flétrir']	shrink	['psychiatrist', 'therapist', 'analyst', 'psychologist']	['shrivel', 'contract', 'decrease', 'wither']
2381	Old pyromaniacs never die, they just lose their spark				spark	homographic	['glimmer', 'flicker', 'ember', 'ignition']	['enthusiasm', 'passion', 'drive', 'vitality']	étincelle	['lueur', 'scintillement', 'braise', 'allumage']	['enthousiasme', 'passion', 'dynamisme', 'vitalité']	spark	['gleam', 'shimmer', 'ember', 'ignition']	['enthusiasm', 'passion', 'dynamism', 'vitality']
2382	Old quilters never die, they just go under cover.				cover	homographic	['bedspread', 'quilt', 'blanket', 'comforter']	['hiding', 'concealment', 'underground', 'disguised']	couverture	['couvre-lit', 'couette', 'couverture', 'édredon']	['cachette', 'dissimulation', 'clandestinité', 'déguisé']	cover	['bedspread', 'duvet', 'blanket', 'eiderdown']	['hiding place', 'concealment', 'clandestinity', 'disguised']
2383	Old rabbis never die, they just get grey around the temples.				temples	homographic	['synagogues', 'shrines', 'tabernacles', 'places of worship']	['side of the forehead', 'side of the head', 'temporal regions']	temples	['synagogues', 'sanctuaires', 'tabernacles', 'lieux de culte']	['côté du front', 'côté de la tête', 'régions temporales']	temples	['synagogues', 'sanctuaries', 'tabernacles', 'places of worship']	['side of the forehead', 'side of the head', 'temporal regions']
2384	Old railroaders never die, they just derail.				derail	homographic	['run off the tracks', 'leave the rails', 'crash']	['become dysfunctional', 'lose direction', 'decline', 'deteriorate']	dérailler	['sortir des rails', 'quitter la voie', 'subir un accident']	"['perdre la tête', ""s'égarer"", 'décliner', 'se détériorer']"	derail	['to come off the rails', 'to leave the track', 'to have an accident']	"[""to lose one's mind"", 'to go astray', 'to decline', 'to deteriorate']"
2385	Old sailors never die, they just lose their porpoise.				porpoise	homophonic	['dolphin', 'cetacean', 'marine mammal']	['purpose', 'reason', 'intent', 'objective', 'motivation']	marsouin	['dauphin', 'cétacé', 'mammifère marin']	['but', 'raison', 'intention', 'objectif', 'motivation']	porpoise	['dolphin', 'cetacean', 'marine mammal']	['goal', 'reason', 'intention', 'objective', 'motivation']
2386	Old salesmen never die, they just go out of commission.				commission	homographic	['sales percentage', 'earnings', 'fee', 'brokerage']	['service', 'operation', 'function', 'working order']	commission	['pourcentage sur les ventes', 'gains', 'frais', 'courtage']	['service', 'opération', 'fonction', 'état de marche']	commission	['percentage on sales', 'earnings', 'fees', 'brokerage']	['service', 'operation', 'function', 'working order']
2387	Old sanitation men never die, they just waste away				waste	homographic	['refuse', 'garbage', 'trash', 'rubbish']	['deteriorate', 'wither', 'atrophy', 'decline']	gaspillage	['refuser', 'ordures', 'déchets', 'détritus']	['détériorer', 'dépérir', 'atrophier', 'décliner']	waste	['refuse', 'garbage', 'trash', 'debris']	['deteriorate', 'wither', 'atrophy', 'decline']
2388	Old sausage makers never die, they just take a turn for the wurst.				wurst	homophonic	['worst', 'most unfavorable', 'poorest', 'lowest']	['sausage', 'bratwurst', 'frankfurter', 'salami']	saucisse	['pire', 'le plus défavorable', 'le plus médiocre', 'le plus bas']	['saucisse', 'saucisse à griller', 'saucisse de Francfort', 'salami']	sausage	['worst', 'most unfavorable', 'most mediocre', 'lowest']	['sausage', 'grilling sausage', 'frankfurter', 'salami']
2389	Old school superintendents never die, they just lose their principals.				principals	homophonic	['school heads', 'administrators', 'directors', 'deans']	['principles', 'values', 'ethics', 'standards', 'rules', 'morals']	principaux	"[""chefs d'établissement"", 'administrateurs', 'directeurs', 'doyens']"	['principes', 'valeurs', 'éthique', 'normes', 'règles', 'morale']	principals	['heads of school', 'administrators', 'directors', 'deans']	['principles', 'values', 'ethics', 'standards', 'rules', 'morals']
2390	Old sculptors never die they just lose their marbles.				marbles	homographic	['sculpting materials', 'metamorphic rocks', 'stones']	['sanity', 'wits', 'mental faculties', 'reason']	marbres	['matériaux de sculpture', 'roches métamorphiques', 'pierres']	['santé mentale', 'raison', 'facultés mentales', 'esprit']	marbles	['sculpture materials', 'metamorphic rocks', 'stones']	['mental health', 'reasoning', 'mental faculties', 'mind']
2391	Old seers never die they just lose their vision.				vision	homographic	['sight', 'eyesight', 'visual perception']	['foresight', 'prophecy', 'divination', 'clairvoyance']	vision	['vue', 'sens de la vue', 'perception visuelle']	['clairvoyance', 'prophétie', 'divination', 'prescience']	vision	['sight', 'sense of sight', 'visual perception']	['foresight', 'prophecy', 'divination', 'prescience']
2392	Old sewage workers never die they just waste away.				waste	homographic	['refuse', 'sewage', 'excrement', 'garbage', 'trash']	['wither', 'atrophy', 'decline', 'deteriorate', 'fade']	gaspillage	['ordures', 'eaux usées', 'excréments', 'déchets', 'immondices']	"['dépérir', ""s'atrophier"", 'décliner', 'se détériorer', ""s'effacer""]"	waste	['garbage', 'sewage', 'excrement', 'refuse', 'filth']	['wither', 'atrophy', 'decline', 'deteriorate', 'fade away']
2393	Old sheet rockers (dry wallers) never die, they just hang around.				hang	homographic	['install', 'attach', 'mount', 'fix']	['loiter', 'linger', 'remain', 'stay']	pendre	['installer', 'attacher', 'monter', 'fixer']	"['traîner', ""s'attarder"", 'rester', 'demeurer']"	hang	['install', 'attach', 'mount', 'fix']	['hang around', 'linger', 'stay', 'remain']
2394	Old shoe shine boys never die, they are just rebuffed.				rebuffed	homophonic	['rejected', 'snubbed', 'spurned', 'repelled']	['re-buffed', 'polished again', 'shined once more', 'restored surface']	rebuffé	['rejeté', 'snobé', 'éconduit', 'repoussé']	['re-poli', 'poli à nouveau', 'refait briller', 'surface restaurée']	rebuffed	['rejected', 'snubbed', 'dismissed', 'pushed away']	['re-polished', 'polished again', 'refurbished shine', 'restored surface']
2395	Old shoemakers never die, they are just given the boot.				boot	homographic	['fired', 'dismissed', 'terminated', 'expelled']	['footwear', 'shoe', 'leather footwear']	botte	['renvoyé', 'licencié', 'congédié', 'expulsé']	['chaussure', 'soulier', 'chaussure en cuir']	boot	['fired', 'dismissed', 'discharged', 'expelled']	['shoe', 'footwear', 'leather shoe']
2396	Old shoemakers never die, they just lose their sole.				sole	homophonic	['underside of a shoe', 'base', 'bottom']	['soul', 'spirit', 'essence', 'immortal part']	sole	"[""le dessous d'une chaussure"", 'la base', 'le bas']"	"[""l'âme"", ""l'esprit"", ""l'essence"", 'la partie immortelle']"	sole	['the bottom of a shoe', 'the base', 'the bottom']	['the soul', 'the spirit', 'the essence', 'the immortal part']
2397	Old skiers never die, but they go downhill fast.				downhill	homographic	['descending', 'slope', 'skiing']	['deteriorating', 'declining', 'failing']	pente	['descendant', 'inclinaison', 'ski']	['détérioration', 'déclin', 'échec']	slope	['descending', 'inclination', 'skiing']	['deterioration', 'decline', 'failure']
2398	Old slavs never die, they just czech out.				czech	homophonic	['check', 'leave', 'depart', 'exit', 'die']	['Czech', 'Central European', 'Bohemian', 'Slavic person']	tchèque	['vérifier', 'partir', 'quitter', 'sortir', 'mourir']	['Tchèque', 'Europe centrale', 'Bohémien', 'personne slave']	Czech	['check', 'leave', 'quit', 'go out', 'die']	['Czech', 'Central Europe', 'Bohemian', 'Slavic person']
2399	Old soccer players never die, they just achieve their final goal.				goal	homographic	['score', 'point', 'netted shot']	['objective', 'end', 'destination', 'purpose', 'aim']	but	['score', 'point', 'tir marqué']	"['objectif', 'fin', 'destination', ""raison d'être"", 'finalité']"	goal	['score', 'point', 'marked shot']	['objective', 'end', 'destination', 'reason for being', 'finality']
2400	Old soccer players never die, they just go on dribbling.				dribbling	homographic	['maneuvering', 'ball handling', 'evading', 'controlling the ball']	['drooling', 'salivating', 'trickling', 'leaking']	dribbler	['manoeuvrer', 'conduite de balle', 'esquive', 'contrôle du ballon']	['baver', 'saliver', 'dégouliner', 'fuir']	dribble	['maneuver', 'ball handling', 'dodge', 'ball control']	['drool', 'salivate', 'trickle', 'leak']
