id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning	pun_word_fr	first_meaning_fr	second_meaning_fr	pun_word_bt	first_meaning_bt	second_meaning_bt	retrieval_affordances_json	retrieval_affordance_count
2641	Scientists have created a flea from scratch.				scratch	homographic	['origin', 'beginning', 'foundation', 'start', 'nothing', 'creation']	['itch', 'skin', 'claw', 'fingernail', 'irritation', 'scrape']	gratter	['origine', 'début', 'fondation', 'départ', 'néant', 'création']	['démangeaison', 'peau', 'griffe', 'ongle', 'irritation', 'écorchure']				"[{""left"":""déçue"",""right"":""début"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8121,""french_naturalness"":0.42,""semantic_surprise"":0.6667,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.42,""overall_score"":0.6322},""export_lane"":""detached_B2_A01_DETACHED""}]"	1
2642	Scientists studying the sun have a flare for research.				flare	homophonic	['talent', 'aptitude', 'style', 'knack', 'ability', 'finesse']	['solar', 'radiation', 'eruption', 'plasma', 'brightness', 'star']	éclat	['talent', 'aptitude', 'style', 'don', 'capacité', 'finesse']	['solaire', 'rayonnement', 'éruption', 'plasma', 'luminosité', 'étoile']				"[{""left"":""don juan"",""right"":""dom juan"",""relation"":""same_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":1.0,""french_naturalness"":0.55,""semantic_surprise"":0.7861,""semantic_domain_similarity"":0.7451,""pun_pivot_usability"":0.63,""overall_score"":0.7588},""export_lane"":""close_A_to_other""}]"	1
2643	Scientists who study the sun are so bright.				bright	homographic	['intelligent', 'clever', 'smart', 'brilliant', 'intellectual', 'gifted']	['luminous', 'radiant', 'glowing', 'shining', 'intense', 'vivid']	brillant	['intelligent', 'astucieux', 'malin', 'vif', 'intellectuel', 'doué']	['lumineux', 'radiant', 'rayonnant', 'luisant', 'intense', 'éclatant']				"[{""left"":""joins"",""right"":""jouant"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8058,""french_naturalness"":0.42,""semantic_surprise"":0.7126,""semantic_domain_similarity"":0.5938,""pun_pivot_usability"":0.42,""overall_score"":0.5981},""export_lane"":""detached_A2_B01_DETACHED""},{""left"":""joint"",""right"":""jouant"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.8058,""french_naturalness"":0.42,""semantic_surprise"":0.7126,""semantic_domain_similarity"":0.5938,""pun_pivot_usability"":0.42,""overall_score"":0.5981},""export_lane"":""detached_A2_B01_DETACHED""}]"	2
2644	"Scrambling for cover amid the chaos caused by the rebel forces' attack and the ""coincidental"" breakout of the zoo animals, I stumbled into the face of a hostile guerrilla!"				guerrilla	homophonic	['insurgent', 'militant', 'soldier', 'combatant', 'rebel', 'revolutionary']	['gorilla', 'primate', 'ape', 'mammal', 'silverback', 'jungle']	guérilla	['insurgé', 'militant', 'soldat', 'combattant', 'rebelle', 'révolutionnaire']	['gorille', 'primate', 'singe', 'mammifère', 'dos argenté', 'jungle']				[]	0
2645	Sea captains have a lot of latitude.				latitude	homographic	['freedom', 'leeway', 'discretion', 'autonomy', 'choice', 'authority']	['geography', 'coordinates', 'degrees', 'equator', 'navigation', 'meridian']	latitude	['liberté', 'marge', 'discrétion', 'autonomie', 'choix', 'autorité']	['géographie', 'coordonnées', 'degrés', 'équateur', 'navigation', 'méridien']				[]	0
2646	Seafood operations start out on a small scale.				scale	homographic	['dimension', 'size', 'magnitude', 'proportion', 'ratio', 'extent']	['fish', 'integument', 'plate', 'skin', 'anatomy', 'overlap']	échelle	['dimension', 'taille', 'magnitude', 'proportion', 'rapport', 'étendue']	['écaille', 'tégument', 'plaque', 'peau', 'anatomie', 'chevauchement']				[]	0
2647	Second-hand clothes won't wear out				wear out	homographic	['deteriorate', 'fray', 'eroded', 'tattered', 'damaged', 'shabby']	['display', 'clothe', 'outside', 'public', 'attire', 'model']	user	['détériorer', 'effilocher', 'érodé', 'déchiqueté', 'endommagé', 'usé']	['exposer', 'habiller', 'extérieur', 'public', 'tenue', 'mannequin']				"[{""left"":""utilisé"",""right"":""utilité"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8755,""french_naturalness"":0.54,""semantic_surprise"":0.724,""semantic_domain_similarity"":0.7159,""pun_pivot_usability"":0.504,""overall_score"":0.6753},""export_lane"":""close_A_to_other""},{""left"":""empilé"",""right"":""enfiler"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.824,""french_naturalness"":0.42,""semantic_surprise"":0.7145,""semantic_domain_similarity"":0.6303,""pun_pivot_usability"":0.373,""overall_score"":0.5949},""export_lane"":""detached_B2_A01_DETACHED""}]"	2
2648	Securities are the cause of many people's insecurities.				securities	homographic	['finance', 'stocks', 'bonds', 'investment', 'assets', 'capital']	['anxiety', 'vulnerability', 'doubt', 'uncertainty', 'fear', 'instability']	titres	['finance', 'actions', 'obligations', 'investissement', 'actifs', 'capital']	['anxiété', 'vulnérabilité', 'doute', 'incertitude', 'peur', 'instabilité']				"[{""left"":""action"",""right"":""axons"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":4,""scores"":{""phonetic_match"":0.8303,""french_naturalness"":0.54,""semantic_surprise"":0.6755,""semantic_domain_similarity"":0.8236,""pun_pivot_usability"":0.504,""overall_score"":0.6647},""export_lane"":""close_A_to_other""}]"	1
2649	"See, I'm like this place's... ""walking dictionpedia""...? You mean ""walking encyclopedia""?"				dictionpedia	homophonic	['dictionary', 'definitions', 'lexicon', 'vocabulary', 'words', 'glossary']	['encyclopedia', 'reference', 'knowledge', 'facts', 'volume', 'information']	dictionnaire	['dictionnaire', 'définitions', 'lexique', 'vocabulaire', 'mots', 'glossaire']	['encyclopédie', 'référence', 'savoir', 'faits', 'volume', 'information']				[]	0
2650	Sellers of dried grapes are always raisin awareness.				raisin	homophonic	['grape', 'dried', 'fruit', 'vineyard', 'snack', 'sultana']	['raising', 'increasing', 'elevating', 'lifting', 'growing', 'promotion']	raisin	['raisin', 'sec', 'fruit', 'vignoble', 'encas', 'sultanine']	['augmentation', 'hausse', 'élévation', 'levage', 'croissance', 'promotion']				"[{""left"":""croissance"",""right"":""croyance"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.9288,""french_naturalness"":0.54,""semantic_surprise"":0.6908,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.7298},""export_lane"":""close_B_to_other""},{""left"":""levage"",""right"":""lavage"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":4,""scores"":{""phonetic_match"":0.8031,""french_naturalness"":0.54,""semantic_surprise"":0.6217,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.54,""overall_score"":0.6744},""export_lane"":""close_B_to_other""}]"	2
2651	Selling gasoline too cheaply would be fuelish.				fuelish	homophonic	['gasoline', 'energy', 'combustion', 'petroleum', 'diesel', 'ethanol']	['foolish', 'unwise', 'silly', 'clumsy', 'absurd', 'reckless']	carburant-fous	['essence', 'énergie', 'combustion', 'pétrole', 'diesel', 'éthanol']	['insensé', 'imprudent', 'sot', 'maladroit', 'absurde', 'téméraire']				"[{""left"":""essence"",""right"":""élance"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":3,""scores"":{""phonetic_match"":0.8242,""french_naturalness"":0.54,""semantic_surprise"":0.6333,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.6902},""export_lane"":""close_A_to_other""},{""left"":""essence"",""right"":""séance"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":4,""scores"":{""phonetic_match"":0.8228,""french_naturalness"":0.54,""semantic_surprise"":0.6325,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.6896},""export_lane"":""close_A_to_other""},{""left"":""moteur"",""right"":""monteur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":5,""scores"":{""phonetic_match"":0.85,""french_naturalness"":0.54,""semantic_surprise"":0.7335,""semantic_domain_similarity"":0.6092,""pun_pivot_usability"":0.57,""overall_score"":0.6764},""export_lane"":""close_A_to_other""},{""left"":""moteur"",""right"":""metteur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":6,""scores"":{""phonetic_match"":0.8398,""french_naturalness"":0.54,""semantic_surprise"":0.7278,""semantic_domain_similarity"":0.6092,""pun_pivot_usability"":0.57,""overall_score"":0.6725},""export_lane"":""close_A_to_other""}]"	4
2652	Seven days without a pun makes one weak.				weak	homophonic	['frail', 'feeble', 'tired', 'vulnerable', 'exhausted', 'enervated']	['calendar', 'seven', 'days', 'monday', 'sunday', 'fortnight']	faible	['frêle', 'chétif', 'fatigué', 'vulnérable', 'épuisé', 'énervé']	['calendrier', 'sept', 'jours', 'lundi', 'dimanche', 'quinzaine']				"[{""left"":""épuise"",""right"":""puise"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":3,""scores"":{""phonetic_match"":0.8381,""french_naturalness"":0.54,""semantic_surprise"":0.6876,""semantic_domain_similarity"":0.7878,""pun_pivot_usability"":0.57,""overall_score"":0.6826},""export_lane"":""close_A_to_other""},{""left"":""épuise"",""right"":""éprise"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":5,""scores"":{""phonetic_match"":0.812,""french_naturalness"":0.54,""semantic_surprise"":0.6733,""semantic_domain_similarity"":0.7878,""pun_pivot_usability"":0.54,""overall_score"":0.6649},""export_lane"":""close_A_to_other""},{""left"":""cette"",""right"":""sept"",""relation"":""same_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":1.0,""french_naturalness"":0.42,""semantic_surprise"":0.77,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.5,""overall_score"":0.7242},""export_lane"":""detached_A2_B01_DETACHED""}]"	3
2653	Several states were delighted by the solar eclipse.				states	homographic	['nation', 'territory', 'government', 'region', 'sovereign', 'country']	['condition', 'emotion', 'status', 'mood', 'feeling', 'capacity']	états	['nation', 'territoire', 'gouvernement', 'région', 'souverain', 'pays']	['condition', 'émotion', 'statut', 'humeur', 'sentiment', 'capacité']				[]	0
2654	Sewing up the market in textile industry				sewing	homographic	['stitching', 'needle', 'thread', 'fabric', 'tailor', 'garment']	['monopolizing', 'controlling', 'acquiring', 'securing', 'dominating', 'commerce']	couture	['piqûre', 'aiguille', 'fil', 'tissu', 'tailleur', 'vêtement']	['monopolisation', 'contrôle', 'acquisition', 'sécurisation', 'domination', 'commerce']				"[{""left"":""tailleur"",""right"":""tagueur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":3,""scores"":{""phonetic_match"":0.8259,""french_naturalness"":0.54,""semantic_surprise"":0.6343,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.6908},""export_lane"":""close_A_to_other""},{""left"":""tailleur"",""right"":""tanneur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":5,""scores"":{""phonetic_match"":0.8059,""french_naturalness"":0.54,""semantic_surprise"":0.6233,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.54,""overall_score"":0.6754},""export_lane"":""close_A_to_other""}]"	2
2655	Sgt.: Commissar! Commissar! The troops are revolting! Commissar: Well, you're pretty repulsive yourself.				revolting	homographic	['rebellion', 'mutiny', 'uprising', 'insurrection', 'defiance', 'overthrow']	['disgusting', 'repulsive', 'nauseating', 'vile', 'offensive', 'loathsome']	révoltant	['rébellion', 'mutinerie', 'soulèvement', 'insurrection', 'défiance', 'renversement']	['dégoûtant', 'répulsif', 'nauséabond', 'vil', 'offensant', 'odieux']				"[{""left"":""défiance"",""right"":""de défense"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.8324,""french_naturalness"":0.55,""semantic_surprise"":0.6378,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.5745,""overall_score"":0.6963},""export_lane"":""close_A_to_other""},{""left"":""défense"",""right"":""défiance"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8324,""french_naturalness"":0.54,""semantic_surprise"":0.6778,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.504,""overall_score"":0.6833},""export_lane"":""detached_B2_A01_DETACHED""}]"	2
2656	Shall I show you to the scene of the crime, Detective Gymshoe?				Gymshoe	homophonic	['sneaker', 'footwear', 'rubber', 'sole', 'athletic', 'canvas']	['gumshoe', 'detective', 'investigator', 'police', 'sleuth', 'officer']	Espadrille	['basket', 'chaussure', 'caoutchouc', 'semelle', 'sportive', 'toile']	['détective', 'enquêteur', 'privé', 'police', 'limier', 'officier']				"[{""left"":""moelle"",""right"":""toile"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8124,""french_naturalness"":0.42,""semantic_surprise"":0.6668,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.42,""overall_score"":0.6323},""export_lane"":""detached_B2_A01_DETACHED""}]"	1
2657	Shave Yourself.				shave	homographic	['razor', 'grooming', 'beard', 'stubble', 'blade', 'skin']	['save', 'rescue', 'salvation', 'blessing', 'deliverance', 'protection']	raser	['rasoir', 'toilettage', 'barbe', 'poils', 'lame', 'peau']	['sauver', 'secourir', 'salut', 'bénédiction', 'délivrance', 'protection']				"[{""left"":""moelle"",""right"":""poils"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8176,""french_naturalness"":0.42,""semantic_surprise"":0.6697,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.42,""overall_score"":0.6343},""export_lane"":""detached_B2_A01_DETACHED""}]"	1
2658	She always paints night scenes. Other artists pale by comparison.				pale	homographic	['white', 'colorless', 'light', 'ashen', 'blanched', 'fair']	['diminish', 'fade', 'weaken', 'inferior', 'dull', 'overshadowed']	pâle	['blanc', 'incolore', 'clair', 'livide', 'blême', 'blafard']	['diminuer', 'ternir', 'faiblir', 'inférieur', 'terne', 'effacé']				"[{""left"":""terce"",""right"":""terme"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8274,""french_naturalness"":0.42,""semantic_surprise"":0.7171,""semantic_domain_similarity"":0.6275,""pun_pivot_usability"":0.45,""overall_score"":0.6161},""export_lane"":""detached_A2_B01_DETACHED""}]"	1
2659	She became a telephone operator because it was her calling.				calling	homographic	['telephone', 'dial', 'switchboard', 'operator', 'communication', 'signal']	['vocation', 'destiny', 'career', 'purpose', 'mission', 'profession']	vocation	['téléphone', 'composer', 'standard', 'opérateur', 'communication', 'signal']	['vocation', 'destin', 'carrière', 'but', 'mission', 'profession']				[]	0
2660	She became an art dealer because she wanted more Monet.				Monet	homophonic	['painter', 'impressionism', 'canvas', 'gallery', 'masterpiece', 'brushstroke']	['currency', 'cash', 'wealth', 'income', 'profit', 'finance']	Monnaie	"['peintre', 'impressionnisme', 'toile', 'galerie', ""chef-d'œuvre"", 'touche']"	['devise', 'argent', 'richesse', 'revenu', 'profit', 'finance']				"[{""left"":""revue"",""right"":""revenu"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.8155,""french_naturalness"":0.42,""semantic_surprise"":0.6685,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.42,""overall_score"":0.6335},""export_lane"":""detached_A2_B01_DETACHED""},{""left"":""promis"",""right"":""profit"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.805,""french_naturalness"":0.42,""semantic_surprise"":0.6627,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.42,""overall_score"":0.6295},""export_lane"":""detached_A2_B01_DETACHED""}]"	2
2661	She didn't marry the gardener. Too rough around the hedges.				hedges	homophonic	['edges', 'corners', 'boundaries', 'limits', 'surfaces', 'thresholds']	['bushes', 'shrubs', 'fences', 'foliage', 'gardening', 'landscaping']	haies	['bords', 'coins', 'frontières', 'limites', 'surfaces', 'seuils']	['buissons', 'arbustes', 'clôtures', 'feuillage', 'jardinage', 'paysagisme']				"[{""left"":""poing"",""right"":""coins"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8096,""french_naturalness"":0.42,""semantic_surprise"":0.6653,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.42,""overall_score"":0.6312},""export_lane"":""detached_B2_A01_DETACHED""},{""left"":""point"",""right"":""coins"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.8096,""french_naturalness"":0.42,""semantic_surprise"":0.6653,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.42,""overall_score"":0.6312},""export_lane"":""detached_B2_A01_DETACHED""}]"	2
2662	She dumped him because of all their lousy dates. After all, whining and dining does get tiresome after a while.				whining	homophonic	['crying', 'complaining', 'sobbing', 'nasal', 'irritation', 'moaning']	['liquid', 'alcohol', 'beverage', 'cabernet', 'merlot', 'vintage']	vin	['pleurer', 'geindre', 'sangloter', 'nasal', 'irritation', 'gémir']	['liquide', 'alcool', 'boisson', 'cabernet', 'merlot', 'millesime']				"[{""left"":""livide"",""right"":""liquide"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8043,""french_naturalness"":0.42,""semantic_surprise"":0.6624,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.42,""overall_score"":0.6292},""export_lane"":""detached_A2_B01_DETACHED""}]"	1
2663	She got fired from the hot dog stand for putting her hair in a bun.				bun	homographic	['bread', 'roll', 'yeast', 'bakery', 'crust', 'flour']	['hairstyle', 'knot', 'coiffure', 'locks', 'strands', 'updo']	chignon	['pain', 'petit pain', 'levure', 'boulangerie', 'croûte', 'farine']	['coiffure', 'nœud', 'coiffé', 'mèches', 'brins', 'relevé']				[]	0
2664	She had a boyfriend with a wooden leg, but broke it off.				broke it off	homographic	['sever', 'snap', 'splinter', 'fracture', 'wood', 'physical']	['separate', 'dump', 'divorce', 'end', 'romance', 'breakup']	rompre	['casser', 'briser', 'fendre', 'fracturer', 'bois', 'physique']	['quitter', 'plaquer', 'divorcer', 'terminer', 'histoire', 'rupture']				"[{""left"":""briefé"",""right"":""briser"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8073,""french_naturalness"":0.42,""semantic_surprise"":0.664,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.343,""overall_score"":0.6103},""export_lane"":""detached_B2_A01_DETACHED""}]"	1
2665	She had a photographic memory, but never developed it.				developed	homographic	['improvement', 'growth', 'exercise', 'skill', 'cultivation']	['darkroom', 'film', 'negative', 'chemicals', 'exposure', 'print']	développé	['amélioration', 'croissance', 'exercice', 'compétence', 'culture']	['chambre noire', 'pellicule', 'négatif', 'produits chimiques', 'exposition', 'tirage']				"[{""left"":""croissance"",""right"":""croyance"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.9288,""french_naturalness"":0.54,""semantic_surprise"":0.6908,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.7298},""export_lane"":""close_A_to_other""}]"	1
2666	She had two different jobs as a chef which gave her a full plate.				full plate	homographic	['dish', 'china', 'vessel', 'serving', 'dinnerware', 'platter']	['busy', 'schedule', 'overwhelmed', 'task', 'burden', 'capacity']	assiette pleine	['plat', 'porcelaine', 'récipient', 'portion', 'vaisselle', 'plateau']	['occupé', 'calendrier', 'débordé', 'tâche', 'charge', 'capacité']				[]	0
2667	She memorized just what kind of locket she wanted, by heart.				heart	homographic	['memory', 'mind', 'recollection', 'learning', 'rote']	['jewelry', 'pendant', 'locket', 'valve', 'organ', 'chest']	cœur	['mémoire', 'esprit', 'souvenir', 'apprentissage', 'par cœur']	['bijou', 'pendentif', 'médaillon', 'valve', 'organe', 'poitrine']				"[{""left"":""par cœur"",""right"":""parleur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":3,""scores"":{""phonetic_match"":0.828,""french_naturalness"":0.55,""semantic_surprise"":0.6354,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.5745,""overall_score"":0.6946},""export_lane"":""close_A_to_other""},{""left"":""par cœur"",""right"":""parieur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":4,""scores"":{""phonetic_match"":0.8229,""french_naturalness"":0.55,""semantic_surprise"":0.6326,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.5745,""overall_score"":0.6927},""export_lane"":""close_A_to_other""}]"	2
2668	She must be wearing mink, he inferred.				inferred	homophonic	['deduced', 'concluded', 'reasoned', 'analyzed', 'logic']	['fur', 'pelt', 'animal', 'coat', 'skin', 'garment']	inféré	['déduit', 'conclu', 'raisonné', 'analysé', 'logique']	['fourrure', 'pelage', 'animal', 'manteau', 'peau', 'vêtement']				"[{""left"":""séduis"",""right"":""déduit"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8253,""french_naturalness"":0.42,""semantic_surprise"":0.6739,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.45,""overall_score"":0.645},""export_lane"":""detached_B2_A01_DETACHED""}]"	1
2669	She played baseball and so did he. They hit it off.				hit it off	homographic	['compatibility', 'connection', 'rapport', 'friendship', 'liking']	['bat', 'pitch', 'swing', 'diamond', 'outfield', 'collision']	s'entendre	['compatibilité', 'connexion', 'rapport', 'amitié', 'sympathie']	['batte', 'lancer', 'élan', 'diamant', 'champ', 'collision']				[]	0
2670	She quit her job as a stenographer as she hated being dictated to.				dictated	homographic	['transcribing', 'shorthand', 'audio', 'typing', 'recording', 'clerical']	['commanded', 'authoritarian', 'controlled', 'ordered', 'directed', 'oppressive']	dicté	['transcription', 'sténographie', 'audio', 'dactylographie', 'enregistrement', 'clérical']	['commandé', 'autoritaire', 'contrôlé', 'ordonné', 'dirigé', 'oppressif']				"[{""left"":""commandé"",""right"":""commencé"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.8638,""french_naturalness"":0.54,""semantic_surprise"":0.6551,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.504,""overall_score"":0.688},""export_lane"":""close_B_to_other""}]"	1
2671	She said she wasn't pregnant but contractions speak louder then words.				contractions	homographic	['pregnancy', 'labor', 'childbirth', 'uterus', 'spasm', 'delivery']	['grammar', 'apostrophe', 'shortening', 'syllable', 'punctuation', 'linguistics']	contractions	['grossesse', 'travail', 'accouchement', 'utérus', 'spasme', 'délivrance']	['grammaire', 'apostrophe', 'raccourcissement', 'syllabe', 'ponctuation', 'linguistique']				"[{""left"":""verve"",""right"":""verbe"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8512,""french_naturalness"":0.42,""semantic_surprise"":0.7397,""semantic_domain_similarity"":0.5841,""pun_pivot_usability"":0.45,""overall_score"":0.6225},""export_lane"":""detached_A2_B01_DETACHED""},{""left"":""verte"",""right"":""verbe"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.8231,""french_naturalness"":0.42,""semantic_surprise"":0.7242,""semantic_domain_similarity"":0.5841,""pun_pivot_usability"":0.45,""overall_score"":0.6118},""export_lane"":""detached_A2_B01_DETACHED""}]"	2
2672	She sent some herbs by parsley post.				parsley	homophonic	['herb', 'garnish', 'cilantro', 'aromatic', 'leafy', 'culinary']	['parcel', 'package', 'delivery', 'mail', 'courier', 'shipping']	persil	['herbe', 'garniture', 'coriandre', 'aromatique', 'feuillu', 'culinaire']	['colis', 'paquet', 'livraison', 'courrier', 'messager', 'expédition']				"[{""left"":""ergs"",""right"":""herbe"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8063,""french_naturalness"":0.42,""semantic_surprise"":0.6635,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.42,""overall_score"":0.63},""export_lane"":""detached_B2_A01_DETACHED""},{""left"":""lurette"",""right"":""lunettes"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.8164,""french_naturalness"":0.42,""semantic_surprise"":0.7276,""semantic_domain_similarity"":0.5459,""pun_pivot_usability"":0.42,""overall_score"":0.5989},""export_lane"":""detached_B2_A01_DETACHED""}]"	2
2673	She started a new courier business for an express purpose.				express	homographic	['delivery', 'speed', 'courier', 'rapid', 'transport', 'transit']	['specific', 'definite', 'explicit', 'intent', 'clear', 'particular']	express	['livraison', 'vitesse', 'coursier', 'rapide', 'transport', 'transit']	['spécifique', 'défini', 'explicite', 'intention', 'clair', 'particulier']				[]	0
2674	She swallowed a peach seed and could feel it in the pit of her stomach.				pit	homographic	['seed', 'stone', 'core', 'fruit', 'hard', 'center']	['bottom', 'hollow', 'abdominal', 'center', 'depth', 'stomach']	noyau	['graine', 'pépin', 'amande', 'fruit', 'dur', 'centre']	['fond', 'creux', 'abdominal', 'centre', 'profondeur', 'estomac']				"[{""left"":""greffé"",""right"":""grainer"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8107,""french_naturalness"":0.42,""semantic_surprise"":0.6863,""semantic_domain_similarity"":0.7253,""pun_pivot_usability"":0.343,""overall_score"":0.5878},""export_lane"":""detached_B2_A01_DETACHED""}]"	1
