id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning	pun_word_fr	first_meaning_fr	second_meaning_fr	pun_word_bt	first_meaning_bt	second_meaning_bt	retrieval_affordances_json	retrieval_affordance_count	candidate_json	candidate_count	generation_error	generator_version
1325	I caught an earth-boring dung beetle! It's not boring at all!				boring	homographic	['drilling', 'tunneling', 'digging', 'excavating', 'penetrating', 'piercing']	['dull', 'uninteresting', 'monotonous', 'tedious', 'tiresome', 'dry']	ennuyant	['forage', 'creusement', 'perçage', 'excavation', 'pénétration', 'transpercement']	['lassant', 'monotone', 'fastidieux', 'fatigant', 'fade', 'insipide']				"[{""left"":""perse"",""right"":""perce"",""relation"":""same_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":1.0,""french_naturalness"":0.42,""semantic_surprise"":0.8138,""semantic_domain_similarity"":0.6189,""pun_pivot_usability"":0.5,""overall_score"":0.694},""export_lane"":""detached_B2_A01_DETACHED""},{""left"":""perde"",""right"":""perce"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":4,""scores"":{""phonetic_match"":0.8063,""french_naturalness"":0.42,""semantic_surprise"":0.7073,""semantic_domain_similarity"":0.6189,""pun_pivot_usability"":0.42,""overall_score"":0.5998},""export_lane"":""detached_B2_A01_DETACHED""},{""left"":""formé"",""right"":""forger"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":3,""scores"":{""phonetic_match"":0.8061,""french_naturalness"":0.42,""semantic_surprise"":0.6917,""semantic_domain_similarity"":0.6893,""pun_pivot_usability"":0.343,""overall_score"":0.5839},""export_lane"":""detached_B2_A01_DETACHED""},{""left"":""forcé"",""right"":""forger"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.8014,""french_naturalness"":0.42,""semantic_surprise"":0.6891,""semantic_domain_similarity"":0.6893,""pun_pivot_usability"":0.343,""overall_score"":0.5821},""export_lane"":""detached_B2_A01_DETACHED""}]"	4	"[{""french"":""J'ai attrapé un insecte foreur ! Avec son talent, je suis sûr qu'il va vite percer dans le milieu !"",""pun_trigger"":""percer"",""mechanism"":""polysemy"",""strategy"":""semantic_compensation"",""used_affordance_ids"":[],""semantic_relation"":""loose_theme"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
1326	I caught an emperor butterfly! Feeling blue, your majesty?				blue	homographic	['azure', 'cobalt', 'indigo', 'pigment', 'sapphire', 'spectroscopic']	['melancholy', 'depressed', 'somber', 'unhappy', 'sorrowful', 'dejected']	bleu	['azur', 'cobalt', 'indigo', 'pigment', 'saphir', 'spectroscopique']	['mélancolie', 'déprimé', 'sombre', 'malheureux', 'attristé', 'découragé']				"[{""left"":""coupeur"",""right"":""couleur"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8187,""french_naturalness"":0.54,""semantic_surprise"":0.7245,""semantic_domain_similarity"":0.5719,""pun_pivot_usability"":0.54,""overall_score"":0.6545},""export_lane"":""detached_B2_A01_DETACHED""}]"	1	"[{""french"":""J'ai attrapé un papillon empereur ! Pour une Majesté, vous êtes encore un bleu !"",""pun_trigger"":""bleu"",""mechanism"":""polysemy"",""strategy"":""semantic_compensation"",""used_affordance_ids"":[],""semantic_relation"":""loose_theme"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
1327	I consider frigid a compliment.				frigid	homographic	['cold', 'frozen', 'glacial', 'winter', 'ice', 'arctic']	['aloof', 'unemotional', 'distant', 'stoic', 'reserved', 'stiff']	frigide	['froid', 'gelé', 'glacial', 'hivernal', 'glace', 'arctique']	['indifférent', 'insensible', 'distant', 'stoïque', 'réservé', 'rigide']				"[{""left"":""de loin"",""right"":""de moins"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.8414,""french_naturalness"":0.55,""semantic_surprise"":0.7155,""semantic_domain_similarity"":0.6694,""pun_pivot_usability"":0.58,""overall_score"":0.6811},""export_lane"":""close_B_to_other""}]"	1	"[{""french"":""Me traiter de frigide ? Je trouve ce compliment très rafraîchissant."",""pun_trigger"":""frigide"",""mechanism"":""compensation"",""strategy"":""semantic_compensation"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
1328	I couldn't decide whether or not to make spiced apple cider, so I mulled it over.				mulled	homographic	['think', 'ponder', 'consider', 'contemplate', 'deliberate', 'reflect']	['spice', 'heat', 'beverage', 'cinnamon', 'clove', 'steep']	médité	['penser', 'sondre', 'considérer', 'contempler', 'délibérer', 'réfléchir']	['épicer', 'chauffer', 'boisson', 'cannelle', 'girofle', 'infuser']				"[{""left"":""penser"",""right"":""pansé"",""relation"":""same_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":1.0,""french_naturalness"":0.82,""semantic_surprise"":0.73,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.768,""overall_score"":0.8587},""export_lane"":""close_A_to_other""},{""left"":""penser"",""right"":""pansée"",""relation"":""same_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":1.0,""french_naturalness"":0.58,""semantic_surprise"":0.73,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.638,""overall_score"":0.7817},""export_lane"":""close_A_to_other""},{""left"":""édouard"",""right"":""échoir"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8377,""french_naturalness"":0.42,""semantic_surprise"":0.7168,""semantic_domain_similarity"":0.6543,""pun_pivot_usability"":0.439,""overall_score"":0.6188},""export_lane"":""detached_A2_B01_DETACHED""},{""left"":""indic"",""right"":""syndique"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8263,""french_naturalness"":0.42,""semantic_surprise"":0.716,""semantic_domain_similarity"":0.6293,""pun_pivot_usability"":0.45,""overall_score"":0.6158},""export_lane"":""detached_B2_A01_DETACHED""}]"	4	"[{""french"":""J'hésitais à préparer du cidre aux épices, alors j'ai laissé l'idée infuser."",""pun_trigger"":""infuser"",""mechanism"":""polysemy"",""strategy"":""semantic_compensation"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
1329	I couldn't figure out how to fasten my seatbelt. Then it clicked.				clicked	homographic	['buckle', 'latch', 'snap', 'metal', 'lock', 'mechanism']	['understood', 'realized', 'insight', 'epiphany', 'comprehension', 'cognition']	cliqué	['boucle', 'loquet', 'pression', 'métal', 'verrou', 'mécanisme']	['compris', 'réalisé', 'intuition', 'épiphanie', 'compréhension', 'cognition']				"[{""left"":""rocket"",""right"":""coquette"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8258,""french_naturalness"":0.42,""semantic_surprise"":0.7102,""semantic_domain_similarity"":0.6543,""pun_pivot_usability"":0.45,""overall_score"":0.6171},""export_lane"":""detached_B2_A01_DETACHED""},{""left"":""vaquai"",""right"":""caquet"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.8248,""french_naturalness"":0.42,""semantic_surprise"":0.7122,""semantic_domain_similarity"":0.6428,""pun_pivot_usability"":0.45,""overall_score"":0.616},""export_lane"":""detached_B2_A01_DETACHED""},{""left"":""vêtue"",""right"":""vertu"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":3,""scores"":{""phonetic_match"":0.8043,""french_naturalness"":0.42,""semantic_surprise"":0.6827,""semantic_domain_similarity"":0.726,""pun_pivot_usability"":0.42,""overall_score"":0.6055},""export_lane"":""detached_B2_A01_DETACHED""}]"	3	"[{""french"":""Je n'arrivais pas à attacher ma ceinture, et puis j'ai eu le déclic."",""pun_trigger"":""déclic"",""mechanism"":""polysemy"",""strategy"":""mechanism_preserving"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
1330	I couldn't quite remember how to throw a boomerang, but eventually it came back to me.				came back	homographic	['recollection', 'memory', 'thought', 'cognition', 'remembrance', 'realization']	['return', 'flight', 'recoil', 'arrival', 'motion', 'trajectory']	revenu	['souvenir', 'mémoire', 'pensée', 'cognition', 'réminiscence', 'réalisation']	['retour', 'vol', 'recul', 'arrivée', 'mouvement', 'trajectoire']				"[{""left"":""pensée"",""right"":""pansé"",""relation"":""same_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":1.0,""french_naturalness"":0.82,""semantic_surprise"":0.73,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.636,""overall_score"":0.8244},""export_lane"":""close_A_to_other""},{""left"":""pensée"",""right"":""pansée"",""relation"":""same_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":1.0,""french_naturalness"":0.54,""semantic_surprise"":0.73,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.51,""overall_score"":0.7412},""export_lane"":""close_A_to_other""},{""left"":""avivé"",""right"":""arrivée"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8118,""french_naturalness"":0.42,""semantic_surprise"":0.6665,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.42,""overall_score"":0.6321},""export_lane"":""detached_A2_B01_DETACHED""}]"	3	"[{""french"":""J'avais oublié comment lancer un boomerang, mais finalement ça m'est revenu."",""pun_trigger"":""revenu"",""mechanism"":""polysemy"",""strategy"":""mechanism_preserving"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
1331	I couldn't stand to be without my legs.				stand	homographic	['endure', 'tolerate', 'withstand', 'bear', 'suffer']	['upright', 'posture', 'vertical', 'feet', 'balance', 'rise']	tenir	['endurer', 'tolérer', 'résister', 'supporter', 'subir']	['debout', 'posture', 'verticalité', 'pieds', 'équilibre', 'lever']				"[{""left"":""enlevés"",""right"":""lever"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8358,""french_naturalness"":0.42,""semantic_surprise"":0.6797,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.373,""overall_score"":0.6289},""export_lane"":""detached_A2_B01_DETACHED""}]"	1	"[{""french"":""L'idée de vivre sans jambes ne tient vraiment pas debout."",""pun_trigger"":""tient debout"",""mechanism"":""idiom"",""strategy"":""idiom_or_expression"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
1332	I couldn't remember how to throw a boomerang but it came back to me.				came back	homographic	['memory', 'recollection', 'thought', 'realization', 'recall', 'mind']	['return', 'motion', 'arrival', 'loop', 'flight', 'trajectory']	revenir	['souvenir', 'mémoire', 'pensée', 'réalisation', 'rappel', 'esprit']	['retour', 'mouvement', 'arrivée', 'boucle', 'vol', 'trajectoire']				"[{""left"":""pensée"",""right"":""pansé"",""relation"":""same_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":1.0,""french_naturalness"":0.82,""semantic_surprise"":0.73,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.636,""overall_score"":0.8244},""export_lane"":""close_A_to_other""},{""left"":""pensée"",""right"":""pansée"",""relation"":""same_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":1.0,""french_naturalness"":0.54,""semantic_surprise"":0.73,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.51,""overall_score"":0.7412},""export_lane"":""close_A_to_other""},{""left"":""avivé"",""right"":""arrivée"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8118,""french_naturalness"":0.42,""semantic_surprise"":0.6665,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.42,""overall_score"":0.6321},""export_lane"":""detached_A2_B01_DETACHED""}]"	3	"[{""french"":""J'avais oublié comment lancer un boomerang, mais ça m'est revenu."",""pun_trigger"":""revenu"",""mechanism"":""polysemy"",""strategy"":""retrieval_direct"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
1333	I crossed a cell phone with a skunk, and now the service stinks.				stinks	homographic	['reception', 'signal', 'quality', 'connectivity', 'coverage', 'unreliable']	['odor', 'smell', 'skunk', 'fragrance', 'scent', 'stench']	pue	['réception', 'signal', 'qualité', 'connectivité', 'couverture', 'peu fiable']	['odeur', 'senteur', 'moufette', 'parfum', 'effluve', 'puanteur']				"[{""left"":""senteur"",""right"":""centreur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.894,""french_naturalness"":0.54,""semantic_surprise"":0.6717,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.7166},""export_lane"":""close_B_to_other""},{""left"":""senteur"",""right"":""censeur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":3,""scores"":{""phonetic_match"":0.8144,""french_naturalness"":0.54,""semantic_surprise"":0.6279,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.54,""overall_score"":0.6786},""export_lane"":""close_B_to_other""},{""left"":""odeur"",""right"":""horreur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":5,""scores"":{""phonetic_match"":0.8109,""french_naturalness"":0.54,""semantic_surprise"":0.626,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.54,""overall_score"":0.6773},""export_lane"":""close_B_to_other""},{""left"":""odeur"",""right"":""auteur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":6,""scores"":{""phonetic_match"":0.8009,""french_naturalness"":0.54,""semantic_surprise"":0.6205,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.54,""overall_score"":0.6735},""export_lane"":""close_B_to_other""}]"	4	"[{""french"":""J'ai croisé mon portable avec un putois : maintenant, le réseau pue."",""pun_trigger"":""pue"",""mechanism"":""polysemy"",""strategy"":""mechanism_preserving"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
1334	I cut my finger cutting cheese. I know it may be a cheesy story but I feel grate now.				grate	homophonic	['shred', 'cheese', 'kitchen', 'blade', 'rasp', 'friction']	['great', 'well', 'excellent', 'healthy', 'happy', 'fine']	râper	['déchiqueter', 'fromage', 'cuisine', 'lame', 'rabot', 'friction']	['génial', 'bien', 'excellent', 'sain', 'heureux', 'fin']				[]	0	"[{""french"":""J'ai voulu faire de belles tranches avec l'emmental mais je me suis loupé... tant pis, c'est râpé !"",""pun_trigger"":""c'est râpé"",""mechanism"":""polysemy"",""strategy"":""idiom_or_expression"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
1335	I dabbled in gold farming. But I couldn't get the coins to sprout.				farming	homographic	['agriculture', 'soil', 'harvest', 'planting', 'crops', 'cultivation']	['gaming', 'grinding', 'currency', 'virtual', 'loot', 'repetition']	farming	['agriculture', 'sol', 'récolte', 'plantation', 'cultures', 'culture']	['gaming', 'grind', 'monnaie', 'virtuel', 'butin', 'répétition']				[]	0	"[{""french"":""J'ai tenté de farmer de l'or, mais je n'arrive pas à faire germer les pièces."",""pun_trigger"":""farmer"",""mechanism"":""polysemy"",""strategy"":""mechanism_preserving"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
1336	I decided not to go to Pisa, but I was leaning towards it.				leaning	homographic	['inclined', 'tilted', 'slanted', 'angle', 'diagonal', 'unbalanced']	['considering', 'preferring', 'biased', 'tending', 'mindset', 'predisposed']	penchant	['incliné', 'penché', 'oblique', 'angle', 'diagonal', 'déséquilibré']	['envisageant', 'préférant', 'partial', 'tendant', 'mentalité', 'prédisposé']				[]	0	"[{""french"":""J'avais décidé de ne pas aller à Pise, mais j'ai un petit penchant pour cette ville."",""pun_trigger"":""penchant"",""mechanism"":""polysemy"",""strategy"":""mechanism_preserving"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
1337	I deny everything, he said knowingly.				knowingly	homographic	['shrewdly', 'aware', 'deliberate', 'conscious', 'intentional']	['no-ingly', 'negation', 'refusal', 'denial', 'rejection', 'negative']	sciemment	['astucieusement', 'conscient', 'délibéré', 'lucide', 'intentionnel']	['non-savoir', 'négation', 'refus', 'démenti', 'rejet', 'négatif']				"[{""left"":""repût"",""right"":""refus"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8165,""french_naturalness"":0.42,""semantic_surprise"":0.6691,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.42,""overall_score"":0.6338},""export_lane"":""detached_A2_B01_DETACHED""}]"	1	"[{""french"":""« Je n'ai réfuté aucune accusation », conclut l'avocat en le niant."",""pun_trigger"":""en le niant"",""mechanism"":""near_homophone"",""strategy"":""idiom_or_expression"",""used_affordance_ids"":[],""semantic_relation"":""loose_theme"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
1338	I did it! I caught a banded dragonfly! Now to find the rest of its band!				band	homographic	['stripe', 'mark', 'ring', 'pattern', 'segmented']	['musician', 'orchestra', 'group', 'instrument', 'concert', 'ensemble']	bande	['rayure', 'marque', 'anneau', 'motif', 'segmenté']	['musicien', 'orchestre', 'groupe', 'instrument', 'concert', 'ensemble']				"[{""left"":""munich"",""right"":""musique"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8383,""french_naturalness"":0.42,""semantic_surprise"":0.7069,""semantic_domain_similarity"":0.7008,""pun_pivot_usability"":0.45,""overall_score"":0.6246},""export_lane"":""detached_A2_B01_DETACHED""}]"	1	"[{""french"":""J'ai attrapé une libellule à bandes ! Maintenant, il va falloir débusquer le reste de sa bande !"",""pun_trigger"":""bandes/bande"",""mechanism"":""polysemy"",""strategy"":""mechanism_preserving"",""used_affordance_ids"":[],""semantic_relation"":""loose_theme"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
1339	"I didn't ""hear"" the time, I ""saw"" it!"				hear	homophonic	['listen', 'ear', 'sound', 'auditory', 'acoustic', 'noise']	['location', 'place', 'present', 'position', 'nearby', 'proximity']	ouïr	['écouter', 'oreille', 'son', 'auditif', 'acoustique', 'bruit']	['lieu', 'endroit', 'présent', 'position', 'proche', 'proximité']				[]	0	"[{""french"":""Quand mon GPS a perdu la voix, j'ai tout de suite perdu la voie !"",""pun_trigger"":""voix / voie"",""mechanism"":""homophone"",""strategy"":""semantic_compensation"",""used_affordance_ids"":[],""semantic_relation"":""loose_theme"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
1340	I didn't have the faintest idea as to why I passed out.				faintest	homographic	['slight', 'vague', 'minimal', 'dim', 'small']	['unconscious', 'dizzy', 'syncope', 'blackout', 'swoon', 'collapse']	faible	['léger', 'vague', 'minimal', 'sombre', 'petit']	['inconscient', 'étourdi', 'syncope', 'évanouissement', 'pâmoison', 'effondrement']				[]	0	"[{""french"":""Je ne voyais absolument pas pourquoi j'avais tourné de l'œil."",""pun_trigger"":""voyais / œil"",""mechanism"":""idiom"",""strategy"":""semantic_compensation"",""used_affordance_ids"":[],""semantic_relation"":""loose_theme"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
1341	I didn't know which hammer to get, but I think I nailed it.				nailed	homographic	['hammer', 'spike', 'fasten', 'carpentry', 'metal', 'drive']	['perfect', 'achieve', 'succeed', 'accurate', 'accomplish', 'master']	cloué	['marteau', 'pointe', 'fixer', 'charpenterie', 'métal', 'enfoncer']	['parfait', 'réussir', 'succéder', 'précis', 'accomplir', 'maîtriser']				"[{""left"":""au point"",""right"":""au loin"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8366,""french_naturalness"":0.55,""semantic_surprise"":0.6974,""semantic_domain_similarity"":0.7395,""pun_pivot_usability"":0.58,""overall_score"":0.6835},""export_lane"":""close_A_to_other""}]"	1	"[{""french"":""Je ne savais pas quel marteau choisir, mais je crois que j'ai tapé juste."",""pun_trigger"":""tapé juste"",""mechanism"":""idiom"",""strategy"":""semantic_compensation"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
1342	I didn't think I would do good on my anatomy exam, but it turns out that I had the answers inside of me the whole time.				inside of me	homographic	['intuition', 'knowledge', 'memory', 'thought', 'instinct']	['organs', 'skeleton', 'biology', 'tissues', 'anatomy', 'visceral']	en moi	['intuition', 'connaissance', 'mémoire', 'pensée', 'instinct']	['organes', 'squelette', 'biologie', 'tissus', 'anatomie', 'viscéral']				"[{""left"":""pensée"",""right"":""pansé"",""relation"":""same_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":1.0,""french_naturalness"":0.82,""semantic_surprise"":0.73,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.636,""overall_score"":0.8244},""export_lane"":""close_A_to_other""},{""left"":""pensée"",""right"":""pansée"",""relation"":""same_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":1.0,""french_naturalness"":0.54,""semantic_surprise"":0.73,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.51,""overall_score"":0.7412},""export_lane"":""close_A_to_other""}]"	2	"[{""french"":""Je pensais rater mon examen d'anatomie, mais finalement, j'avais toutes les réponses en moi."",""pun_trigger"":""en moi"",""mechanism"":""polysemy"",""strategy"":""retrieval_direct"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
1343	I didn't understand the math, so the teacher summed it up for me.				summed	homographic	['summarize', 'conclusion', 'brief', 'review', 'overview', 'recapitulate']	['addition', 'total', 'arithmetic', 'calculation', 'equation', 'integer']	sommé	['résumer', 'conclusion', 'bref', 'révision', 'aperçu', 'récapituler']	['addition', 'total', 'arithmétique', 'calcul', 'équation', 'entier']				[]	0	"[{""french"":""Je ne comprenais rien aux mathématiques, alors le professeur m'a fait un résumé, en somme."",""pun_trigger"":""en somme"",""mechanism"":""polysemy"",""strategy"":""mechanism_preserving"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
1344	I didn't used to like duct-tape at first, but then I became very attached to it.				attached	homographic	['affectionate', 'fond', 'devoted', 'loyal', 'emotional']	['adhered', 'glued', 'stuck', 'fastened', 'bonded', 'fixed']	attaché	['affectionné', 'tendre', 'dévoué', 'loyal', 'émotif']	['adhéré', 'collé', 'fixé', 'lié', 'soudé']				"[{""left"":""scout"",""right"":""soute"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8509,""french_naturalness"":0.42,""semantic_surprise"":0.7318,""semantic_domain_similarity"":0.6192,""pun_pivot_usability"":0.45,""overall_score"":0.6245},""export_lane"":""detached_A2_B01_DETACHED""}]"	1	"[{""french"":""Au début, je n'aimais pas trop le scotch, mais j'ai fini par m'y attacher."",""pun_trigger"":""attacher"",""mechanism"":""polysemy"",""strategy"":""retrieval_direct"",""used_affordance_ids"":[],""semantic_relation"":""same_field"",""risk"":""low"",""generator_model"":""gemini_pro"",""generator_model_id"":""google/gemini-3.1-pro-preview"",""generator_version"":""v15_single""}]"	1		v15_single
