id_en	shuffled_candidates_json	text_clean	discriminator_run1_json	discriminator_run1_error	discriminator_run1_model	discriminator_run1_model_id	discriminator_run1_version
2850	"[{""id"":58401,""pun"":""Elle veut une piscine olympique ? Elle voit les choses en grand bain."",""run"":""gemini""},{""id"":22619,""pun"":""Acheter une piscine sans réfléchir, c'est un coup de tête."",""run"":""gemini""},{""id"":34888,""pun"":""Le maître-nageur a été licencié, il est à bout de souffle."",""run"":""gemini""},{""id"":65430,""pun"":""Pourquoi le plongeur a-t-il réussi ? Parce qu'il a pris les devants de la scène de saut."",""run"":""gemini""},{""id"":81792,""pun"":""Il n'avait pas les moyens pour la piscine, il s'est senti submergé."",""run"":""gemini""},{""id"":96688,""pun"":""Vendre des piscines, c'est un métier qui tombe à l'eau en hiver."",""run"":""gemini""},{""id"":26748,""pun"":""Une piscine à vendre ? C'est une affaire de liquide."",""run"":""gemini""},{""id"":90892,""pun"":""Investir dans une piscine ? Jetez-vous à l'eau !"",""run"":""gemini""},{""id"":20757,""pun"":""Le constructeur de piscines a fait faillite : il a coulé."",""run"":""gemini""},{""id"":69165,""pun"":""Il a construit sa piscine tout seul : c'est un travail de fond."",""run"":""gemini""},{""id"":91059,""pun"":""Quand on installe une piscine, on ne peut plus faire marche arrière."",""run"":""gemini""},{""id"":96938,""pun"":""Pour sa piscine, il a pris un prêt à taux de plongée."",""run"":""gemini""}]"	Splashing out on a swimming-pool? Take the plunge!	"{""comedian"":[20757,26748,69165,58401,96688],""pun_expert"":[20757,90892,26748,69165,96688],""editor"":[58401,20757,69165,90892,26748],""translator"":[90892,20757,26748,96688,81792]}"		gemini	google/gemini-3-flash-preview	discriminator_run1_v3
2851	"[{""id"":51790,""pun"":""Si mon vocabulaire t'effraie, dis-toi que c'est du latin pour les nuls... version XXL."",""run"":""gemini""},{""id"":31689,""pun"":""Ne sois pas choqué par mon éloquence, j'ai simplement une dose de verbe un peu trop verte."",""run"":""gemini""},{""id"":31235,""pun"":""On dit que je suis un puit de science, mais j'ai surtout beaucoup de fond."",""run"":""gemini""},{""id"":53642,""pun"":""Mon vocabulaire est si complexe qu'il est même épiant à bon escient."",""run"":""gemini""},{""id"":52604,""pun"":""Ma culture est si colossale qu'on m'appelle le Colosse de Rhétorique."",""run"":""gemini""},{""id"":89613,""pun"":""Je t'intimide ? C'est ma nature : je suis un homme de grande verve, et parfois de grand verbe."",""run"":""gemini""},{""id"":35848,""pun"":""Je parle en connaissance de cause, mais surtout en connaissance de pauses dramatiques."",""run"":""gemini""},{""id"":11969,""pun"":""J'utilise des mots si longs qu'ils ont besoin d'un ticket de bus pour aller au bout."",""run"":""gemini""},{""id"":62446,""pun"":""Je n'utilise que des mots gargantuesques, c'est mon côté 'grand-bouche' du dictionnaire."",""run"":""gemini""},{""id"":18976,""pun"":""Mon lexique est immense : c'est un dictionnaire qui a mangé de la soupe."",""run"":""gemini""},{""id"":23188,""pun"":""Attention, mes mots sont lourds : j'utilise un vocabulaire de poids, catégorie poids-lourd."",""run"":""gemini""},{""id"":76153,""pun"":""Mon érudition est si vaste qu'elle a son propre code postal."",""run"":""gemini""}]"	Splendiferous. Perhaps I have intimidated you with my giantesque vocabulary...?	"{""comedian"":[11969,76153,31235,18976,62446],""pun_expert"":[31235,89613,31689,53642,23188],""editor"":[31235,89613,35848,11969,76153],""translator"":[62446,11969,53642,23188,52604]}"		gemini	google/gemini-3-flash-preview	discriminator_run1_v3
2852	"[{""id"":79268,""pun"":""Il n'y a rien de plus triste qu'un gigot qui part en fumée sans être cuit : c'est un méchoui-tance."",""run"":""gemini""},{""id"":27716,""pun"":""Mon boucher a fait faillite, il est maintenant dans une situation désossée."",""run"":""gemini""},{""id"":69351,""pun"":""Une vache qui meurt sans donner de viande, c'est un bœuf de nul effet."",""run"":""gemini""},{""id"":98807,""pun"":""La viande périmée, c'est une affaire qui ne tourne pas rond, elle tourne court-bouillon."",""run"":""gemini""},{""id"":77890,""pun"":""Vendre du jambon avarié, c'est un métier sans avenir : on finit toujours au pied du mur, ou plutôt au pied de porc."",""run"":""gemini""},{""id"":72857,""pun"":""Un boucher qui fait faillite, c'est une perte de sang issue."",""run"":""gemini""},{""id"":41494,""pun"":""Le pâté de foie était tellement mauvais qu'il a été déclaré mort-né."",""run"":""gemini""},{""id"":39654,""pun"":""Le steak était si vieux qu'il ne pouvait plus être mangé, il était passé de vie à trépas-de-deuille."",""run"":""gemini""},{""id"":77998,""pun"":""Un stock de viande périmée, c'est un capital qui a perdu la face... de bœuf."",""run"":""gemini""},{""id"":24848,""pun"":""Le boucher ruiné a fini par vendre son âme au diable, mais elle était déjà faisandée."",""run"":""gemini""},{""id"":22018,""pun"":""La viande qui pourrit, c'est un investissement qui ne fait pas de vieux os."",""run"":""gemini""},{""id"":33012,""pun"":""Quand le boucher perd ses stocks, il est dans de beaux draps... de jambon."",""run"":""gemini""}]"	Spoiled meat is a dead loss.	"{""comedian"":[27716,77890,72857,22018,98807],""pun_expert"":[72857,27716,77890,22018,77998],""editor"":[27716,22018,72857,77890,98807],""translator"":[22018,72857,77998,98807,33012]}"		gemini	google/gemini-3-flash-preview	discriminator_run1_v3
2853	"[{""id"":23132,""pun"":""Quel est le comble pour un arbitre ? C'est de se mettre à table alors qu'il a déjà un sifflet en bouche."",""run"":""gemini""},{""id"":80277,""pun"":""L'arbitre de tennis est très fier : il a enfin trouvé sa chaise de vérité."",""run"":""gemini""},{""id"":45346,""pun"":""L'arbitre est-il un bon peintre ? Non, il ne supporte pas d'être mis au pied du mur."",""run"":""gemini""},{""id"":71036,""pun"":""L'arbitre de boxe est un homme de poids, même s'il ne monte pas sur la balance."",""run"":""gemini""},{""id"":20372,""pun"":""Les zèbres font-ils de bons arbitres ? Oui, ils sont nés avec le maillot à rayures."",""run"":""gemini""},{""id"":54629,""pun"":""Un arbitre qui prend sa retraite, c'est quelqu'un qui baisse le sifflet."",""run"":""gemini""},{""id"":56428,""pun"":""Pourquoi l'arbitre a-t-il été viré du magasin de vêtements ? Parce qu'il mettait des cartons à tous les rayons."",""run"":""gemini""},{""id"":47829,""pun"":""Le juge de paix fait-il un bon arbitre ? Oui, il n'aime pas les hors-jeu de société."",""run"":""gemini""},{""id"":97739,""pun"":""Entre arbitres, on se comprend : c'est une question de jugé d'esprit."",""run"":""gemini""},{""id"":35535,""pun"":""Quand l'arbitre de touche est fatigué, il perd la ligne."",""run"":""gemini""},{""id"":23131,""pun"":""Pourquoi les arbitres aiment-ils le dessin ? Car ils tracent toujours des lignes de conduite."",""run"":""gemini""},{""id"":61480,""pun"":""Un arbitre n'est jamais seul, il a toujours son grain de sifflet."",""run"":""gemini""}]"	Sports are refereed by people of many stripes.	"{""comedian"":[56428,45346,35535,20372,80277],""pun_expert"":[45346,80277,35535,56428,61480],""editor"":[20372,56428,45346,35535,80277],""translator"":[20372,56428,23131,45346,35535]}"		gemini	google/gemini-3-flash-preview	discriminator_run1_v3
2854	"[{""id"":88756,""pun"":""Je n'aime pas les ascenseurs, ils me font toujours des scènes d'un autre niveau."",""run"":""gemini""},{""id"":65255,""pun"":""L'innovation dans les immeubles ? C'est toujours une question de paliers."",""run"":""gemini""},{""id"":87122,""pun"":""Un ascenseur social, c'est bien, mais il faut quand même appuyer sur le bon bouton."",""run"":""gemini""},{""id"":89285,""pun"":""L'ascenseur est en panne ? C'est le moment de prendre de la hauteur."",""run"":""gemini""},{""id"":42840,""pun"":""On m'a proposé un job dans les escaliers mécaniques, mais j'ai peur que ça n'aille nulle part."",""run"":""gemini""},{""id"":20216,""pun"":""Un ascenseur qui tombe amoureux, c'est ce qu'on appelle un coup de foudre au premier étage."",""run"":""gemini""},{""id"":77678,""pun"":""Les ascenseurs ? C'est une invention qui ne connaît pas de bas."",""run"":""gemini""},{""id"":44813,""pun"":""Les ascenseurs sont vraiment des machines à élever le débat."",""run"":""gemini""},{""id"":55745,""pun"":""Les ascenseurs, c'est pratique, mais ça a quand même pas mal de hauts et de bas."",""run"":""gemini""},{""id"":66092,""pun"":""Le mec qui a inventé l'ascenseur était un vrai génie, il a fini par toucher le plafond."",""run"":""gemini""},{""id"":96593,""pun"":""J'ai une blague sur les escaliers, mais elle est un peu montée de toutes pièces."",""run"":""gemini""},{""id"":62149,""pun"":""Travailler dans les ascenseurs, c'est un métier d'avenir : il y a toujours des débouchés au sommet."",""run"":""gemini""}]"	Stairs are useful and all, but elevators are really some next level technology.	"{""comedian"":[55745,88756,42840,66092,96593],""pun_expert"":[55745,88756,44813,65255,77678],""editor"":[55745,89285,65255,87122,44813],""translator"":[88756,44813,66092,55745,62149]}"		gemini	google/gemini-3-flash-preview	discriminator_run1_v3
2855	"[{""id"":92126,""pun"":""À force de hausser les prix, La Poste va finir par nous mettre un pli."",""run"":""gemini""},{""id"":95528,""pun"":""Les prix de La Poste montent, c'est un vrai coup d'enveloppe."",""run"":""gemini""},{""id"":87407,""pun"":""Pour les frais de port, il faut savoir de quel pied on lettre."",""run"":""gemini""},{""id"":32063,""pun"":""Les tarifs postaux sont si lourds qu'ils finissent par nous affranchir de toute dépense."",""run"":""gemini""},{""id"":68099,""pun"":""Pour lutter contre la hausse des timbres, il faut savoir rester timbré."",""run"":""gemini""},{""id"":21942,""pun"":""Celui qui veut timbrer sans payer finit toujours par se faire tamponner."",""run"":""gemini""},{""id"":15105,""pun"":""On écrase trop les prix du courrier, c'est l'oblitération totale du budget."",""run"":""gemini""},{""id"":46982,""pun"":""Postier est un métier qui a de la colle, mais plus aucun adhésif social."",""run"":""gemini""},{""id"":54358,""pun"":""Le facteur ne passe plus, il a perdu son cachet."",""run"":""gemini""},{""id"":54775,""pun"":""Le prix des timbres me rend dingue, je suis complètement déli-mail."",""run"":""gemini""},{""id"":78911,""pun"":""Le prix du courrier s'envole, on marche vraiment sur la tête de Marianne."",""run"":""gemini""},{""id"":74563,""pun"":""Si le timbre augmente encore, il faudra se faire une raison et ne plus avoir de lettres."",""run"":""gemini""}]"	Stamp out excessive postage prices.	"{""comedian"":[92126,78911,68099,54358,87407],""pun_expert"":[92126,87407,68099,21942,15105],""editor"":[92126,78911,68099,54358,74563],""translator"":[68099,92126,21942,15105,32063]}"		gemini	google/gemini-3-flash-preview	discriminator_run1_v3
2856	"[{""id"":64319,""pun"":""L'atome a rompu avec sa copine, il n'y avait plus d'atomes crochus."",""run"":""gemini""},{""id"":38195,""pun"":""Pourquoi les chimistes ne sont jamais surpris ? Parce qu'ils ont toujours une bonne réaction."",""run"":""gemini""},{""id"":28440,""pun"":""On a volé le matériel du labo, c'est une réaction déchaînée."",""run"":""gemini""},{""id"":58355,""pun"":""Le magnésium a quitté le sodium : 'C'est fini entre nous, on n'a plus de liaison.'"",""run"":""gemini""},{""id"":58375,""pun"":""Un chimiste tombe dans un bain d'acide : il est complètement soluble."",""run"":""gemini""},{""id"":42797,""pun"":""Un catalyseur ne paie jamais son coup, il préfère accélérer la note."",""run"":""gemini""},{""id"":70527,""pun"":""Les chimistes sont les meilleurs amants : ils savent doser les substances."",""run"":""gemini""},{""id"":31845,""pun"":""C'est l'histoire d'un proton qui a perdu son électron, il n'était pas très positif."",""run"":""gemini""},{""id"":29690,""pun"":""Qu'est-ce qu'un élément chimique qui fait des blagues ? Un hélium, parce qu'il fait planer."",""run"":""gemini""},{""id"":26778,""pun"":""Il ne faut jamais faire confiance aux atomes, ils composent tout."",""run"":""gemini""},{""id"":77883,""pun"":""Le carbone et l'oxygène ont eu un rendez-vous, c'était le gaz parfait."",""run"":""gemini""},{""id"":22252,""pun"":""Pourquoi la fiole est-elle triste ? Parce qu'elle a un coup de pompe."",""run"":""gemini""}]"	Start a reaction.	"{""comedian"":[64319,26778,38195,77883,58355],""pun_expert"":[64319,26778,58355,77883,31845],""editor"":[26778,38195,64319,77883,31845],""translator"":[38195,28440,42797,70527,29690]}"		gemini	google/gemini-3-flash-preview	discriminator_run1_v3
2857	"[{""id"":11268,""pun"":""La rentrée ? C'est tout un poème à écrire."",""run"":""gemini""},{""id"":31675,""pun"":""C'est l'heure de remettre les stylos sur les i."",""run"":""gemini""},{""id"":58334,""pun"":""Cette année, on raye les échecs de la carte."",""run"":""gemini""},{""id"":32698,""pun"":""Écris ton futur en toutes lettres."",""run"":""gemini""},{""id"":25929,""pun"":""Pour la rentrée, n'en perdez pas une mine !"",""run"":""gemini""},{""id"":11394,""pun"":""Une année qui s'annonce bien encrée."",""run"":""gemini""},{""id"":91090,""pun"":""Une rentrée qui ne manque pas de piquant : vive le taille-crayon !"",""run"":""gemini""},{""id"":97898,""pun"":""Rentrée des classes : on va faire un carton !"",""run"":""gemini""},{""id"":90522,""pun"":""Avoir le compas dans l'œil pour viser le succès."",""run"":""gemini""},{""id"":71238,""pun"":""Prendre la rentrée du bon côté du crayon."",""run"":""gemini""},{""id"":18368,""pun"":""Prêt pour une année sans ratures ?"",""run"":""gemini""},{""id"":16302,""pun"":""On sort la règle pour une année droite !"",""run"":""gemini""}]"	Start the school year WRITE.	"{""comedian"":[91090,97898,25929,11394,16302],""pun_expert"":[11394,25929,31675,16302,91090],""editor"":[11268,32698,11394,18368,97898],""translator"":[11394,32698,11268,25929,31675]}"		gemini	google/gemini-3-flash-preview	discriminator_run1_v3
2858	"[{""id"":31437,""pun"":""Les employés du magasin de fournitures de bureau ont fondé un orchestre : ça s'appelle les Élastiques, parce qu'ils ne manquent pas d'entrain."",""run"":""gemini""},{""id"":17379,""pun"":""Le groupe de la manufacture de caoutchouc joue du rock : ils sont très souples sur le tempo."",""run"":""gemini""},{""id"":39958,""pun"":""Dans cette papeterie, le groupe de métal cartonne."",""run"":""gemini""},{""id"":57600,""pun"":""Les vendeurs de trombones ont formé un duo, ils jouent surtout du cuivre."",""run"":""gemini""},{""id"":70709,""pun"":""Les employés de la papeterie ont formé un orchestre de jazz : c'est le Big Band de papier."",""run"":""gemini""},{""id"":61661,""pun"":""Les musiciens de la papeterie sont nuls : ils font toujours des fausses notes de frais."",""run"":""gemini""},{""id"":30021,""pun"":""Pourquoi le groupe des papetiers est-il célèbre ? Parce qu'ils ont tous un sacré grain de papier."",""run"":""gemini""},{""id"":47078,""pun"":""Les vendeurs de gommes ont créé un groupe de rock, mais ils ne font que des reprises pour tout effacer."",""run"":""gemini""},{""id"":27941,""pun"":""Le groupe de musique des relieurs s'est séparé car ils ne pouvaient plus se voir en peinture, mais ils restaient très attachés."",""run"":""gemini""},{""id"":64574,""pun"":""C'est un groupe de musiciens qui ne joue qu'en Allemagne, on les appelle les Munichois."",""run"":""gemini""},{""id"":49363,""pun"":""Le chef de rayon a monté une chorale : ils sont tous très réglés, comme du papier à musique."",""run"":""gemini""},{""id"":99632,""pun"":""Le groupe de musique du rayon papeterie a dû s'arrêter : ils avaient trop de problèmes de cordes vocales et d'attaches."",""run"":""gemini""}]"	Stationery store employees formed a musical group called the Elastic Band.	"{""comedian"":[61661,31437,49363,39958,57600],""pun_expert"":[57600,61661,31437,49363,39958],""editor"":[49363,31437,61661,39958,57600],""translator"":[31437,17379,49363,61661,39958]}"		gemini	google/gemini-3-flash-preview	discriminator_run1_v3
2859	"[{""id"":18382,""pun"":""Un loup qui reste au frais finit par être un loup-hibou."",""run"":""gemini""},{""id"":44437,""pun"":""Restez frais, n'allez pas vous congeler les puces."",""run"":""gemini""},{""id"":82234,""pun"":""Gardez le sang-froid, même si vous êtes des loups-garous."",""run"":""gemini""},{""id"":36591,""pun"":""Restez polaires, mes ours... euh, mes loups."",""run"":""gemini""},{""id"":52852,""pun"":""On reste calmes et on ne se les gèle pas."",""run"":""gemini""},{""id"":62669,""pun"":""Restez zen, le grand froid arrive au galop."",""run"":""gemini""},{""id"":57197,""pun"":""Restez givrés, mes loups."",""run"":""gemini""},{""id"":18604,""pun"":""Hiver ou pas, gardez la tête froide pour ne pas finir en esquimau."",""run"":""gemini""},{""id"":59726,""pun"":""Ne perdez pas le nord, il y fait déjà assez froid."",""run"":""gemini""},{""id"":25025,""pun"":""Un loup qui a froid devient un loup-phoque."",""run"":""gemini""},{""id"":32575,""pun"":""Soyez de glace, c'est l'heure de la meute muette."",""run"":""gemini""},{""id"":10202,""pun"":""Ne faites pas de vagues, l'eau est déjà solide."",""run"":""gemini""}]"	Stay frosty, my wolves.	"{""comedian"":[25025,18382,57197,44437,59726],""pun_expert"":[25025,18382,44437,10202,32575],""editor"":[59726,52852,82234,62669,18604],""translator"":[57197,82234,36591,18604,59726]}"		gemini	google/gemini-3-flash-preview	discriminator_run1_v3
2860	"[{""id"":58654,""pun"":""Il est tellement brillant qu'on l'appelle l'Opinel Public n°1."",""run"":""gemini""},{""id"":32214,""pun"":""Garde une lame bien affûtée, c'est le secret pour rester à la pointe."",""run"":""gemini""},{""id"":78522,""pun"":""Il n'est pas très brillant, il lui manque un peu de fil."",""run"":""gemini""},{""id"":97850,""pun"":""Ce couteau est si intelligent qu'il a toujours un esprit tranchant."",""run"":""gemini""},{""id"":84821,""pun"":""Ne perds pas le fil, ou tu finiras émoussé."",""run"":""gemini""},{""id"":23363,""pun"":""Il est si affûté qu'il taille des costards à tout le monde."",""run"":""gemini""},{""id"":63758,""pun"":""Pour réussir l'examen, sois comme un rasoir : sois bien aiguisé."",""run"":""gemini""},{""id"":68482,""pun"":""Un couteau qui réfléchit trop, c'est une lame de fond."",""run"":""gemini""},{""id"":45696,""pun"":""Un intellectuel dans une cuisine, c'est un cerveau qui coupe les cheveux en quatre."",""run"":""gemini""},{""id"":95055,""pun"":""Les bouchers sont très vifs : ils ont le sens de l'affût-ure."",""run"":""gemini""},{""id"":58043,""pun"":""Le rasoir était triste parce qu'il n'avait plus aucun tranchant dans sa vie."",""run"":""gemini""},{""id"":80258,""pun"":""Les génies de la coutellerie ont un mental d'acier."",""run"":""gemini""}]"	Stay ice sharp.	"{""comedian"":[58654,23363,80258,97850,68482],""pun_expert"":[58654,80258,68482,95055,78522],""editor"":[80258,23363,97850,84821,32214],""translator"":[80258,97850,32214,23363,63758]}"		gemini	google/gemini-3-flash-preview	discriminator_run1_v3
2861	"[{""id"":73696,""pun"":""Reste gonflé à bloc, même si ton pneu fait de la résistance."",""run"":""gemini""},{""id"":85803,""pun"":""À force d'être gonflé, il a fini par éclater... de rire."",""run"":""gemini""},{""id"":49329,""pun"":""Si tu manques d'air, ne monte pas sur tes grands chevaux, prends une pompe."",""run"":""gemini""},{""id"":43807,""pun"":""Il était si excité par son opération qu'il en était presque excisé."",""run"":""gemini""},{""id"":83182,""pun"":""Pour garder la pression, il suffit d'ouvrir une bière."",""run"":""gemini""},{""id"":48108,""pun"":""Il est tellement enthousiaste qu'il a pris la grosse tête ; il est vraiment gonflé."",""run"":""gemini""},{""id"":43705,""pun"":""C'est un pneu trop pour moi, je suis crevé."",""run"":""gemini""},{""id"":43164,""pun"":""Je suis sous pression, mais c'est seulement parce que je suis un pneu tubeless."",""run"":""gemini""},{""id"":30518,""pun"":""Garde la pêche, avant qu'elle ne finisse en compote."",""run"":""gemini""},{""id"":51921,""pun"":""Un ballon motivé, c'est un ballon qui a du souffle."",""run"":""gemini""},{""id"":53791,""pun"":""Ne te dégonfle pas, tu as encore de l'air à revendre."",""run"":""gemini""},{""id"":37756,""pun"":""Il a la valve au cœur, il est toujours prêt à exploser de joie."",""run"":""gemini""}]"	Stay pumped.	"{""comedian"":[43705,83182,43164,85803,30518],""pun_expert"":[43705,43164,48108,85803,53791],""editor"":[30518,53791,83182,85803,43705],""translator"":[53791,73696,43164,43705,51921]}"		gemini	google/gemini-3-flash-preview	discriminator_run1_v3
2862	"[{""id"":30457,""pun"":""Cet hôtel est tellement select qu'on n'y réserve pas une chambre, on y demande l'asile politique du style."",""run"":""gemini""},{""id"":47419,""pun"":""L'hôtel était si cher et branché que même le petit-déjeuner était hors de prix-mitive."",""run"":""gemini""},{""id"":70946,""pun"":""Il est tellement à la mode que quand il loue une chambre, il prend une suite logique."",""run"":""gemini""},{""id"":29198,""pun"":""Pourquoi cet hôtel est-il populaire ? Parce qu'il a un lit-tige avec la concurrence."",""run"":""gemini""},{""id"":71426,""pun"":""Le personnel de l'hôtel est tellement chic qu'ils ne font pas de l'hôtellerie, mais de l'ôte-hellerie."",""run"":""gemini""},{""id"":68931,""pun"":""L'hôtel était tellement élégant que l'ascenseur n'avait pas d'étages, il avait des niveaux de classe."",""run"":""gemini""},{""id"":88805,""pun"":""Dans ce nouvel hôtel, le confort est si branché qu'on y dort sur ses deux oreilles de lapin."",""run"":""gemini""},{""id"":35308,""pun"":""Aller dans cet hôtel est devenu très tendance, c'est l'auberge-mouvance !"",""run"":""gemini""},{""id"":77556,""pun"":""Séjourner dans ce lieu à la mode, c'est vraiment suivre la tangence."",""run"":""gemini""},{""id"":16079,""pun"":""Dans cet hôtel design, on ne dort pas, on fait une sieste de haut vol-ume."",""run"":""gemini""},{""id"":27561,""pun"":""Un hôtel branché ? C'est le seul endroit où l'on trouve des courants d'air conditionné."",""run"":""gemini""},{""id"":61002,""pun"":""Pour être à la page, il faut dormir dans ce nouvel établissement : c'est un hôtel de couverture."",""run"":""gemini""}]"	Staying at the trendy, new hotel was the inn thing to do.	"{""comedian"":[70946,29198,71426,30457,61002],""pun_expert"":[29198,70946,71426,61002,35308],""editor"":[70946,30457,68931,29198,61002],""translator"":[35308,77556,29198,70946,27561]}"		gemini	google/gemini-3-flash-preview	discriminator_run1_v3
2863	"[{""id"":63078,""pun"":""Un vol de percolateur, c'est un 'brassage' de fonds."",""run"":""gemini""},{""id"":55459,""pun"":""Voler une tasse de café, c'est un crime sans 'dé-café-iné'."",""run"":""gemini""},{""id"":77593,""pun"":""Voler une tasse à une vieille dame, c'est un crime de 'mémé-noir'."",""run"":""gemini""},{""id"":73749,""pun"":""Un café volé n'a plus aucun 'expresso' (espoir)."",""run"":""gemini""},{""id"":39201,""pun"":""Celui qui vole une tasse finit toujours derrière les 'bar-eaux'."",""run"":""gemini""},{""id"":94656,""pun"":""On a arrêté le voleur de tasses : il était en état de 'choc-olat'."",""run"":""gemini""},{""id"":10894,""pun"":""Le voleur de tasses est très poli : il fait toujours un 'braquage' de courtoisie."",""run"":""gemini""},{""id"":27593,""pun"":""S'emparer d'un expresso de force, c'est un 'vol-té' (velouté)."",""run"":""gemini""},{""id"":13053,""pun"":""Pourquoi le café est-il allé en prison ? Parce qu'il s'est fait 'serrer' trop fort."",""run"":""gemini""},{""id"":17691,""pun"":""Le gang des cafetières a commis un 'crime-crème'."",""run"":""gemini""},{""id"":84241,""pun"":""Le voleur de tasses n'a pas pu s'échapper, il s'est pris une 'amende-ine'."",""run"":""gemini""},{""id"":91967,""pun"":""Voler du café en vrac, c'est ce qu'on appelle un 'braque-age'."",""run"":""gemini""}]"	"Stealing someone's coffee is called ""mugging""."	"{""comedian"":[13053,77593,39201,63078,94656],""pun_expert"":[13053,77593,91967,63078,39201],""editor"":[13053,63078,39201,94656,17691],""translator"":[77593,39201,94656,10894,55459]}"		gemini	google/gemini-3-flash-preview	discriminator_run1_v3
2864	"[{""id"":70974,""pun"":""Pour ton orientation, je suis le seul qui garde un bon coup de volant."",""run"":""gemini""},{""id"":75363,""pun"":""Tu es un peu déboussolé, heureusement que je suis là pour te donner le la... et le trajet."",""run"":""gemini""},{""id"":58098,""pun"":""Si tu cherches ta route, je suis ton GPS : Grand Penseur Spirituel."",""run"":""gemini""},{""id"":64910,""pun"":""Suis mes conseils ou ça va finir en queue de poisson."",""run"":""gemini""},{""id"":32445,""pun"":""Le mentorat, c'est comme un embrayage : il faut savoir lâcher pour avancer."",""run"":""gemini""},{""id"":68845,""pun"":""On va mettre le turbo sur ton projet pour ne pas rester sur le bas-côté."",""run"":""gemini""},{""id"":50616,""pun"":""Pour ne pas faire de sortie de route, écoute mon moteur de recherche."",""run"":""gemini""},{""id"":79566,""pun"":""Je vais te piloter, mais attention : je ne suis pas un chauffeur de salle."",""run"":""gemini""},{""id"":64334,""pun"":""C'est l'heure de prendre le taureau par les pannes pour bien te diriger."",""run"":""gemini""},{""id"":13189,""pun"":""Il n'y a pas de quoi en faire un plat, mais c'est moi qui tiens la barre."",""run"":""gemini""},{""id"":50573,""pun"":""Pour ta carrière, il faut passer la seconde avant de caler."",""run"":""gemini""},{""id"":31173,""pun"":""Je t'aide à ne pas perdre le nord : avec moi, tu es sur la bonne roue !"",""run"":""gemini""}]"	Steering you in the right direction.	"{""comedian"":[58098,32445,79566,31173,64334],""pun_expert"":[31173,58098,32445,75363,64334],""editor"":[32445,68845,50573,64910,13189],""translator"":[31173,75363,58098,70974,79566]}"		gemini	google/gemini-3-flash-preview	discriminator_run1_v3
2865	"[{""id"":35410,""pun"":""Les vendeurs de chaînes hifi sont-ils des gens très attachants ?"",""run"":""gemini""},{""id"":67578,""pun"":""Les fabricants de casques audio ne s'entendent pas toujours très bien entre eux."",""run"":""gemini""},{""id"":48984,""pun"":""Le fabricant de baffes est-il forcément un homme violent ?"",""run"":""gemini""},{""id"":72474,""pun"":""Pourquoi les sourds sont-ils de grands industriels ? Parce qu'ils produisent en masse."",""run"":""gemini""},{""id"":29063,""pun"":""Le fabricant d'amplis est très riche, il a multiplié les décibels par le gain."",""run"":""gemini""},{""id"":99208,""pun"":""Un DJ qui pèse lourd dans le milieu fait-il forcément de la grosse caisse ?"",""run"":""gemini""},{""id"":78513,""pun"":""Pour doubler sa production de son, l'usine a dû mettre les bouchées doubles."",""run"":""gemini""},{""id"":30745,""pun"":""On a demandé à l'acousticien s'il était fier, il a répondu : 'C'est mon intensité.'"",""run"":""gemini""},{""id"":86002,""pun"":""Un producteur de musique qui n'a pas de succès finit souvent par baisser le ton."",""run"":""gemini""},{""id"":82405,""pun"":""L'ingénieur du son a été viré car il n'avait aucun point fort, il était toujours au point mort."",""run"":""gemini""},{""id"":56070,""pun"":""Le fabricant de haut-parleurs a fait faillite, il n'avait plus de voix au chapitre."",""run"":""gemini""},{""id"":95244,""pun"":""Les fabricants d'enceintes sont de gros producteurs : ils travaillent toujours à plein volume."",""run"":""gemini""}]"	"Stereo speakers are made by ""high volume"" manufacturers."	"{""comedian"":[35410,67578,95244,56070,99208],""pun_expert"":[95244,56070,35410,67578,82405],""editor"":[67578,35410,95244,56070,86002],""translator"":[95244,72474,78513,29063,30745]}"		gemini	google/gemini-3-flash-preview	discriminator_run1_v3
