id_en	text_clean	manual_location	manual_type	manual_alternative	pun_word	pun_type	first_meaning	second_meaning	pun_word_fr	first_meaning_fr	second_meaning_fr	pun_word_bt	first_meaning_bt	second_meaning_bt	retrieval_affordances_json	retrieval_affordance_count
3237	The plums for sale dried out, so the profits were pruned.				pruned	homographic	['dried', 'plum', 'fruit', 'shriveled', 'preserved', 'dehydrated']	['cut', 'reduced', 'trimmed', 'decreased', 'lesson', 'excised']	élagué	['séché', 'pruneau', 'fruit', 'ridé', 'conservé', 'déshydraté']	['coupé', 'réduit', 'taillé', 'diminué', 'leçon', 'excisé']				"[{""left"":""excisé"",""right"":""excité"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.9006,""french_naturalness"":0.54,""semantic_surprise"":0.6753,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.504,""overall_score"":0.702},""export_lane"":""close_B_to_other""},{""left"":""excisé"",""right"":""excitée"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":3,""scores"":{""phonetic_match"":0.9006,""french_naturalness"":0.54,""semantic_surprise"":0.6753,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.504,""overall_score"":0.702},""export_lane"":""close_B_to_other""}]"	2
3238	The pod vegetables I bought for the gumbo I was making were so-so. They were medi-okra.				medi-okra	homophonic	['average', 'ordinary', 'undistinguished', 'fair', 'middling', 'commonplace']	['vegetable', 'pod', 'green', 'gumbo', 'seed', 'plant']	médi-okra	['moyen', 'ordinaire', 'banal', 'passable', 'médiocre', 'commun']	['légume', 'gousse', 'vert', 'gombo', 'semence', 'plante']				"[{""left"":""vert"",""right"":""verre"",""relation"":""same_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":1.0,""french_naturalness"":0.86,""semantic_surprise"":0.73,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.94,""overall_score"":0.9106},""export_lane"":""close_B_to_other""},{""left"":""vert"",""right"":""vers"",""relation"":""same_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":1.0,""french_naturalness"":0.86,""semantic_surprise"":0.73,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.907,""overall_score"":0.902},""export_lane"":""close_B_to_other""},{""left"":""séance"",""right"":""séquence"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8211,""french_naturalness"":0.54,""semantic_surprise"":0.715,""semantic_domain_similarity"":0.6208,""pun_pivot_usability"":0.57,""overall_score"":0.6661},""export_lane"":""detached_A2_B01_DETACHED""}]"	3
3239	The poet had written better poems, but he'd also written verse.				verse	homophonic	['poetry', 'stanza', 'meter', 'rhyme', 'literature', 'composition']	['worse', 'inferior', 'poor', 'bad', 'declining', 'deteriorated']	vers	['poésie', 'strophe', 'mètre', 'rime', 'littérature', 'composition']	['pire', 'inférieur', 'médiocre', 'mauvais', 'déclinant', 'détérioré']				[]	0
3240	The police auction was a complete bust.				bust	homographic	['failure', 'disaster', 'fiasco', 'unsuccessful', 'flop', 'dud']	['arrest', 'raid', 'detain', 'police', 'capture', 'seizure']	fiaser	['échec', 'désastre', 'fiasco', 'infructueux', 'four', 'raté']	['arrestation', 'descente', 'détention', 'police', 'capture', 'saisie']				[]	0
3241	The policemen said if I didn't pay my library fine he would have to book me.				book	homographic	['novel', 'pages', 'library', 'spine', 'hardback', 'chapters']	['arrest', 'charge', 'detain', 'process', 'custody', 'indict']	livre	['roman', 'pages', 'bibliothèque', 'dos', 'reliure', 'chapitres']	['arrêter', 'inculper', 'détenir', 'enregistrer', 'écrouer', 'poursuivre']				"[{""left"":""édouard"",""right"":""échoir"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8377,""french_naturalness"":0.42,""semantic_surprise"":0.712,""semantic_domain_similarity"":0.6761,""pun_pivot_usability"":0.439,""overall_score"":0.6201},""export_lane"":""detached_A2_B01_DETACHED""},{""left"":""rhum"",""right"":""rome"",""relation"":""same_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":1.0,""french_naturalness"":0.42,""semantic_surprise"":0.7957,""semantic_domain_similarity"":0.7014,""pun_pivot_usability"":0.5,""overall_score"":0.699},""export_lane"":""detached_B2_A01_DETACHED""}]"	2
3242	The politician is not one for Indian food. But he's good at currying favors.				currying	homographic	['spice', 'stew', 'turmeric', 'sauce', 'cooking', 'flavor']	['flattery', 'influence', 'ingratiate', 'politics', 'favoritism', 'cajole']	cajolerie	['épices', 'ragoût', 'curcuma', 'sauce', 'cuisson', 'saveur']	['flatterie', 'influence', 'amadouer', 'politique', 'favoritisme', 'enjôler']				"[{""left"":""saveur"",""right"":""sauveur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8513,""french_naturalness"":0.54,""semantic_surprise"":0.6482,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.7004},""export_lane"":""close_A_to_other""},{""left"":""saveur"",""right"":""paveur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":6,""scores"":{""phonetic_match"":0.8186,""french_naturalness"":0.54,""semantic_surprise"":0.6302,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.54,""overall_score"":0.6802},""export_lane"":""close_A_to_other""}]"	2
3243	The pope, on his 2008 tour in the United States, skipped Mass.				Mass	homographic	['Eucharist', 'liturgy', 'sacrament', 'ceremony', 'church', 'prayer']	['Massachusetts', 'Boston', 'state', 'commonwealth', 'region', 'geography']	Messe	['Eucharistie', 'liturgie', 'sacrement', 'cérémonie', 'église', 'prière']	['Massachusetts', 'Boston', 'état', 'commonwealth', 'région', 'géographie']				[]	0
3244	The port was very beautiful. The sailors said it was haven on earth.				haven	homophonic	['harbor', 'dock', 'anchorage', 'marina', 'port', 'wharf']	['paradise', 'celestial', 'eternity', 'divine', 'clouds', 'afterlife']	havre	['port', 'quai', 'ancrage', 'marina', 'darsine', 'embarcadère']	['paradis', 'céleste', 'éternité', 'divin', 'nuages', 'au-delà']				[]	0
3245	The portrait artist made extra money as a census taker. He was good at canvasing people.				canvasing	homographic	['painting', 'easel', 'portrait', 'textile', 'oil', 'brush']	['census', 'survey', 'tally', 'questionnaire', 'polling', 'interview']	démarchage	['peinture', 'chevalet', 'portrait', 'textile', 'huile', 'pinceau']	['recensement', 'sondage', 'comptage', 'questionnaire', 'scrutin', 'entretien']				"[{""left"":""compter"",""right"":""conté"",""relation"":""same_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":1.0,""french_naturalness"":0.9,""semantic_surprise"":0.7943,""semantic_domain_similarity"":0.7076,""pun_pivot_usability"":0.639,""overall_score"":0.8219},""export_lane"":""close_B_to_other""},{""left"":""compter"",""right"":""comté"",""relation"":""same_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":1.0,""french_naturalness"":0.88,""semantic_surprise"":0.7943,""semantic_domain_similarity"":0.7076,""pun_pivot_usability"":0.63,""overall_score"":0.8159},""export_lane"":""close_B_to_other""},{""left"":""comptage"",""right"":""pontage"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":5,""scores"":{""phonetic_match"":0.8351,""french_naturalness"":0.54,""semantic_surprise"":0.6393,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.6943},""export_lane"":""close_B_to_other""},{""left"":""comptage"",""right"":""montage"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":6,""scores"":{""phonetic_match"":0.8151,""french_naturalness"":0.54,""semantic_surprise"":0.6283,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.54,""overall_score"":0.6789},""export_lane"":""close_B_to_other""}]"	4
3246	The postmen get together for mail bonding.				mail	homophonic	['letter', 'delivery', 'envelope', 'stamps', 'postal', 'carrier']	['masculine', 'gender', 'fraternal', 'manhood', 'brotherly', 'person']	malle	['courrier', 'distribution', 'enveloppe', 'timbres', 'postal', 'facteur']	['masculin', 'genre', 'fraternel', 'virilité', 'frère', 'personne']				[]	0
3247	The president of a ladder manufacturer had to step down.				step down	homographic	['resign', 'quit', 'abdicate', 'retire', 'leave', 'vacate']	['descend', 'climb', 'stair', 'rung', 'footing', 'lower']	se désister	['démissionner', 'quitter', 'abdiquer', 'retirer', 'partir', 'évacuer']	['descendre', 'grimper', 'escalier', 'échelon', 'assise', 'baisser']				[]	0
3248	The price of the big fan blew me away.				blew me away	homographic	['wind', 'breeze', 'gust', 'airflow', 'propel', 'circulate']	['shock', 'surprise', 'amazement', 'expensive', 'stun', 'overwhelmed']	m'a soufflé	"['vent', 'brise', 'rafale', ""courant d'air"", 'propulser', 'circuler']"	['choc', 'surprise', 'stupéfaction', 'onéreux', 'abasourdir', 'accablé']				"[{""left"":""brise"",""right"":""frise"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.8228,""french_naturalness"":0.82,""semantic_surprise"":0.6326,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.696,""overall_score"":0.7728},""export_lane"":""close_A_to_other""},{""left"":""brise"",""right"":""prise"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":3,""scores"":{""phonetic_match"":0.8126,""french_naturalness"":0.82,""semantic_surprise"":0.6269,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.666,""overall_score"":0.7611},""export_lane"":""close_A_to_other""}]"	2
3249	The proctologist reassured the patient that his condition could be rectified.				rectified	homographic	['corrected', 'repaired', 'resolved', 'improved', 'fixed']	['rectum', 'anal', 'colonic', 'medical', 'anatomical', 'procedure']	rectifié	['corrigé', 'réparé', 'résolu', 'amélioré', 'frustré']	['rectum', 'anal', 'colique', 'médical', 'anatomique', 'procédure']				[]	0
3250	The prodigal son was having a bad heir day.				heir	homophonic	['hair', 'strand', 'cut', 'style', 'shampoo', 'scalp']	['inheritance', 'successor', 'lineage', 'fortune', 'nobility', 'kinship']	héritier	['cheveu', 'mèche', 'coupe', 'style', 'shampooing', 'cuir chevelu']	['héritage', 'successeur', 'lignée', 'fortune', 'noblesse', 'parenté']				[]	0
3251	The promises of some tailors are pure fabrication.				fabrication	homographic	['clothing', 'textile', 'stitching', 'garment', 'material', 'sewing']	['falsehood', 'deception', 'untruth', 'invention', 'fiction', 'forgery']	fabrication	['vêtement', 'textile', 'couture', 'habit', 'matière', 'confection']	['mensonge', 'tromperie', 'contre-vérité', 'invention', 'fiction', 'contrefaçon']				"[{""left"":""fiction"",""right"":""fixons"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8915,""french_naturalness"":0.54,""semantic_surprise"":0.6703,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.504,""overall_score"":0.6985},""export_lane"":""close_B_to_other""}]"	1
3252	The proof is in our roof.				proof	homographic	['evidence', 'verification', 'data', 'logic', 'validity', 'fact']	['impermeable', 'resistant', 'tight', 'shielded', 'durable', 'sealed']	preuve	['évidence', 'vérification', 'donnée', 'logique', 'validité', 'fait']	['imperméable', 'résistant', 'étanche', 'blindé', 'durable', 'scellé']				"[{""left"":""celer"",""right"":""scellé"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.83,""french_naturalness"":0.42,""semantic_surprise"":0.6765,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.373,""overall_score"":0.6267},""export_lane"":""detached_A2_B01_DETACHED""}]"	1
3253	The prospector didn't think his career would pan out.				pan out	homographic	['succeed', 'result', 'develop', 'happen', 'work', 'evolve']	['sifting', 'gold', 'river', 'sediment', 'mining', 'basin']	réussir	['aboutir', 'résulter', 'développer', 'advenir', 'marcher', 'évoluer']	['tamisage', 'or', 'rivière', 'sédiment', 'minage', 'bassin']				[]	0
3254	The psychiatrist told the genie his emotions were all bottled up.				bottled up	homographic	['repressed', 'suppressed', 'internalized', 'unexpressed', 'restrained']	['glass', 'vessel', 'corked', 'container', 'liquid', 'stopper']	enfermé	['réprimé', 'étouffé', 'intériorisé', 'inexprimé', 'retenu']	['verre', 'récipient', 'bouché', 'contenant', 'liquide', 'obturateur']				"[{""left"":""verre"",""right"":""vert"",""relation"":""same_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":1.0,""french_naturalness"":0.86,""semantic_surprise"":0.73,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.94,""overall_score"":0.9106},""export_lane"":""close_B_to_other""},{""left"":""verre"",""right"":""vers"",""relation"":""same_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":1.0,""french_naturalness"":0.86,""semantic_surprise"":0.73,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.907,""overall_score"":0.902},""export_lane"":""close_B_to_other""},{""left"":""livide"",""right"":""liquide"",""relation"":""similar_sound"",""retrieval_bucket"":""A2_B01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8043,""french_naturalness"":0.42,""semantic_surprise"":0.6624,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.42,""overall_score"":0.6292},""export_lane"":""detached_A2_B01_DETACHED""},{""left"":""revenu"",""right"":""retenu"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8108,""french_naturalness"":0.42,""semantic_surprise"":0.6659,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.42,""overall_score"":0.6317},""export_lane"":""detached_B2_A01_DETACHED""}]"	4
3255	The psychotic florist created many flower derangements.				derangements	homographic	['arrangements', 'bouquets', 'floristry', 'displays', 'botanical', 'compositions']	['insanity', 'psychosis', 'disorder', 'madness', 'unstable', 'delirium']	dérangements	['arrangements', 'bouquets', 'fleuristerie', 'compositions', 'botaniques', 'étalages']	['insanité', 'psychose', 'troubles', 'folie', 'instabilité', 'délire']				"[{""left"":""blouse"",""right"":""blues"",""relation"":""same_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":1.0,""french_naturalness"":0.42,""semantic_surprise"":0.8287,""semantic_domain_similarity"":0.5471,""pun_pivot_usability"":0.5,""overall_score"":0.6895},""export_lane"":""detached_B2_A01_DETACHED""},{""left"":""blousai"",""right"":""blues"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":3,""scores"":{""phonetic_match"":0.806,""french_naturalness"":0.42,""semantic_surprise"":0.722,""semantic_domain_similarity"":0.5471,""pun_pivot_usability"":0.42,""overall_score"":0.5951},""export_lane"":""detached_B2_A01_DETACHED""},{""left"":""flirté"",""right"":""fleurer"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.8185,""french_naturalness"":0.42,""semantic_surprise"":0.7027,""semantic_domain_similarity"":0.6701,""pun_pivot_usability"":0.343,""overall_score"":0.5874},""export_lane"":""detached_B2_A01_DETACHED""}]"	3
3256	"The pun in the title of the play ""The Importance of Being Earnest"" was a Wilde idea."				Wilde	homophonic	['Oscar', 'playwright', 'author', 'Victorian', 'literature', 'dramatist']	['wild', 'bold', 'reckless', 'untamed', 'eccentric', 'extravagant']	Wilde	['Oscar', 'dramaturge', 'auteur', 'victorien', 'littérature', 'écrivain']	['sauvage', 'audacieux', 'téméraire', 'indompté', 'excentrique', 'extravagant']				"[{""left"":""auteur"",""right"":""odeur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8009,""french_naturalness"":0.54,""semantic_surprise"":0.6205,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.54,""overall_score"":0.6735},""export_lane"":""close_A_to_other""}]"	1
3257	The queen told the prince that he was a royal pain.				royal	homographic	['monarch', 'sovereign', 'dynasty', 'throne', 'palace', 'aristocratic']	['extreme', 'absolute', 'total', 'utter', 'complete', 'severe']	royal	['monarque', 'souverain', 'dynastie', 'trône', 'palais', 'aristocratique']	['extrême', 'absolu', 'total', 'complet', 'intégral', 'sévère']				[]	0
3258	The rabbi became a professional golfer because he was good at making the cut.				making the cut	homographic	['circumcision', 'ritual', 'surgery', 'covenant', 'judaism', 'religious']	['qualifying', 'score', 'tournament', 'ranking', 'competition', 'leaderboard']	franchir le cap	['circoncision', 'rituel', 'chirurgie', 'alliance', 'judaïsme', 'religieux']	['qualification', 'score', 'tournoi', 'classement', 'compétition', 'tableau']				"[{""left"":""ombreux"",""right"":""hébreu"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8051,""french_naturalness"":0.42,""semantic_surprise"":0.7023,""semantic_domain_similarity"":0.6386,""pun_pivot_usability"":0.42,""overall_score"":0.6005},""export_lane"":""detached_B2_A01_DETACHED""}]"	1
3259	The race dogs got a bad case of the fleas-they had to be scratched.				scratched	homographic	['itch', 'claws', 'skin', 'irritation', 'flea', 'scrape']	['withdrawn', 'race', 'disqualified', 'entry', 'competition', 'void']	rayé	['démangeaison', 'griffes', 'peau', 'irritation', 'puce', 'égratignure']	['retiré', 'course', 'disqualifié', 'inscription', 'compétition', 'nul']				[]	0
3260	The race horse went lame early. It was the first out of its gait.				gait	homophonic	['stride', 'gallop', 'canter', 'trot', 'movement', 'pace']	['gate', 'entrance', 'barrier', 'latch', 'portal', 'opening']	allure	['foulée', 'galop', 'petit galop', 'trot', 'mouvement', 'cadence']	['portail', 'entrée', 'barrière', 'loquet', 'porte', 'ouverture']				"[{""left"":""cadence"",""right"":""carence"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.82,""french_naturalness"":0.54,""semantic_surprise"":0.631,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.54,""overall_score"":0.6808},""export_lane"":""close_A_to_other""}]"	1
3261	The racers all had shorts on that were too small for them, so it was a tight race.				tight	homographic	['constricted', 'narrow', 'small', 'snug', 'taut', 'compressed']	['competitive', 'close', 'equal', 'matched', 'narrow', 'contested']	serré	['étranglé', 'étroit', 'petit', 'ajusté', 'tendu', 'compressé']	['compétitif', 'proche', 'égal', 'équilibré', 'restreint', 'contesté']				[]	0
3262	The railway constructions are on track.				track	homographic	['rails', 'ballast', 'sleepers', 'gauge', 'locomotive', 'junction']	['schedule', 'progress', 'timeline', 'plan', 'status', 'target']	voie	['rails', 'ballast', 'traverses', 'écartement', 'locomotive', 'jonction']	['horaire', 'progression', 'chronologie', 'plan', 'statut', 'cible']				[]	0
3263	"The rallying cry of the tea drinker, ""Fight for your right to par-TEA!"""				par-TEA	homophonic	['celebration', 'social', 'gathering', 'music', 'dance', 'festivity']	['leaves', 'brew', 'cup', 'caffeine', 'steep', 'beverage']	par-THÉ	['célébration', 'social', 'rassemblement', 'musique', 'danse', 'festivité']	['feuilles', 'infusion', 'tasse', 'caféine', 'tremper', 'boisson']				"[{""left"":""dense"",""right"":""danse"",""relation"":""same_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":1.0,""french_naturalness"":0.42,""semantic_surprise"":0.77,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.5,""overall_score"":0.7242},""export_lane"":""detached_B2_A01_DETACHED""}]"	1
3264	The rarest of China's rare teas.				rare	homographic	['scarce', 'uncommon', 'exclusive', 'limited', 'precious', 'unique']	['undercooked', 'raw', 'bloody', 'pink', 'seared', 'tender']	bleu	['rare', 'atypique', 'exclusif', 'limité', 'précieux', 'unique']	['saignant', 'cru', 'sanglant', 'rosé', 'saisi', 'tendre']				[]	0
3265	The real estate agent was in a hurry because she had a lot to talk about.				lot	homographic	['land', 'property', 'parcel', 'acreage', 'plot']	['much', 'quantity', 'amount', 'abundant', 'excess']	lot	['terrain', 'propriété', 'parcelle', 'superficie', 'parcelle']	['beaucoup', 'quantité', 'montant', 'abondant', 'excès']				[]	0
3266	The reason Chinese tea is so good is because it takes a very oolong time to prepare.				oolong	homophonic	['tea', 'camellia', 'leaves', 'steep', 'oxidized', 'wulong']	['long', 'duration', 'extended', 'lengthy', 'protracted', 'temporal']	oolong	['thé', 'camélia', 'feuilles', 'infuser', 'oxydé', 'wulong']	['long', 'durée', 'étendu', 'prolongé', 'durable', 'temporel']				[]	0
3267	The researcher's report showed data on the political graphed.				graphed	homophonic	['chart', 'diagram', 'plot', 'axis', 'coordinate', 'visual']	['corruption', 'bribery', 'payoff', 'political', 'unethical', 'money']	greffé	['graphique', 'diagramme', 'tracé', 'axe', 'coordonnée', 'visuel']	['corruption', 'pot-de-vin', 'dessous-de-table', 'politique', 'immoral', 'argent']				"[{""left"":""achille"",""right"":""agile"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8291,""french_naturalness"":0.42,""semantic_surprise"":0.712,""semantic_domain_similarity"":0.6548,""pun_pivot_usability"":0.45,""overall_score"":0.6184},""export_lane"":""detached_B2_A01_DETACHED""},{""left"":""asile"",""right"":""agile"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.816,""french_naturalness"":0.42,""semantic_surprise"":0.7047,""semantic_domain_similarity"":0.6548,""pun_pivot_usability"":0.42,""overall_score"":0.6056},""export_lane"":""detached_B2_A01_DETACHED""}]"	2
3268	The right doctor for the wrong tattoo.				right	homographic	['correct', 'capable', 'accurate', 'suitable', 'proficient']	['removal', 'correction', 'remedy', 'fix', 'restore']	droit	['correct', 'capable', 'précis', 'adéquat', 'compétent']	['suppression', 'correction', 'remède', 'réparation', 'rétablissement']				[]	0
3269	The river crested when a factory spilled toothpaste into it.				crested	homographic	['peak', 'flood', 'elevation', 'summit', 'water', 'level']	['toothpaste', 'brand', 'hygiene', 'dental', 'enamel', 'clean']	cresté	['sommet', 'crue', 'élévation', 'cime', 'eau', 'niveau']	['dentifrice', 'marque', 'hygiène', 'dentaire', 'émail', 'propre']				[]	0
3270	The rodent catcher was always trying to weasel his way out of work.				weasel	homographic	['mustelid', 'predator', 'mammal', 'rodent', 'burrow', 'vermin']	['evade', 'deceive', 'manipulate', 'shirk', 'sneak', 'avoid']	belette	['mustélidé', 'prédateur', 'mammifère', 'rongeur', 'terrier', 'vermine']	['esquiver', 'tromper', 'manipuler', 'se défiler', 'se faufiler', 'éviter']				"[{""left"":""rongeur"",""right"":""rougeur"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":3,""scores"":{""phonetic_match"":0.8214,""french_naturalness"":0.54,""semantic_surprise"":0.6318,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.57,""overall_score"":0.6891},""export_lane"":""close_A_to_other""},{""left"":""martel"",""right"":""mortelle"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":1,""scores"":{""phonetic_match"":0.8306,""french_naturalness"":0.42,""semantic_surprise"":0.7355,""semantic_domain_similarity"":0.547,""pun_pivot_usability"":0.45,""overall_score"":0.6122},""export_lane"":""detached_B2_A01_DETACHED""},{""left"":""martèle"",""right"":""mortelle"",""relation"":""similar_sound"",""retrieval_bucket"":""B2_A01_DETACHED"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.8306,""french_naturalness"":0.42,""semantic_surprise"":0.7355,""semantic_domain_similarity"":0.547,""pun_pivot_usability"":0.45,""overall_score"":0.6122},""export_lane"":""detached_B2_A01_DETACHED""}]"	3
3271	The roulette dealer had a unique personality. He had a different spin on everything.				spin	homographic	['rotation', 'revolution', 'wheel', 'velocity', 'axis']	['perspective', 'interpretation', 'angle', 'viewpoint', 'bias', 'narrative']	effet	['rotation', 'révolution', 'roue', 'vélocité', 'axe']	['perspective', 'interprétation', 'angle', 'point de vue', 'biais', 'récit']				"[{""left"":""récit"",""right"":""réussi"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":3,""scores"":{""phonetic_match"":0.8244,""french_naturalness"":0.72,""semantic_surprise"":0.6334,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.717,""overall_score"":0.7609},""export_lane"":""close_B_to_other""}]"	1
3272	The royal pharmacist wore a tuxedo and dispensed with formalities.				dispensed	homographic	['pharmacy', 'medicine', 'pills', 'prescriptions', 'dosage', 'chemist']	['discarded', 'omitted', 'abandoned', 'ignored', 'bypassed', 'waived']	dispensé	['pharmacie', 'médicament', 'pilules', 'ordonnances', 'dosage', 'pharmacien']	['écarté', 'omis', 'abandonné', 'ignoré', 'contourné', 'exempté']				[]	0
3273	The runner retired. He couldn't get back on track.				track	homographic	['path', 'trail', 'circuit', 'course', 'distance', 'surface']	['progress', 'trajectory', 'career', 'advancement', 'succession', 'continuity']	piste	['sentier', 'trace', 'circuit', 'parcours', 'distance', 'surface']	['progrès', 'trajectoire', 'carrière', 'avancement', 'succession', 'continuité']				"[{""left"":""parcours"",""right"":""par jour"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":2,""scores"":{""phonetic_match"":0.8523,""french_naturalness"":0.55,""semantic_surprise"":0.6488,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.5085,""overall_score"":0.6866},""export_lane"":""close_A_to_other""}]"	1
3274	The safe was invented by a cop and a robber. It was quite a combination.				combination	homographic	['lock', 'dial', 'numbers', 'mechanism', 'security', 'vault']	['partnership', 'duo', 'alliance', 'collaboration', 'mixture', 'union']	combinaison	['serrure', 'cadran', 'chiffres', 'mécanisme', 'sécurité', 'coffre-fort']	['partenariat', 'duo', 'alliance', 'collaboration', 'mélange', 'union']				"[{""left"":""sécurité"",""right"":""sécurisé"",""relation"":""similar_sound"",""retrieval_bucket"":""A1_B1"",""retrieval_bucket_rank"":4,""scores"":{""phonetic_match"":0.9072,""french_naturalness"":0.54,""semantic_surprise"":0.6789,""semantic_domain_similarity"":1.0,""pun_pivot_usability"":0.504,""overall_score"":0.7045},""export_lane"":""close_A_to_other""}]"	1
3275	The sailor called his girlfriend's belly ring a naval destroyer.				naval	homophonic	['maritime', 'fleet', 'vessel', 'warship', 'sailor', 'ocean']	['navel', 'umbilicus', 'belly', 'abdomen', 'anatomy', 'midriff']	naval	['maritime', 'flotte', 'vaisseau', 'cuirassé', 'marin', 'océan']	['nombril', 'ombilic', 'ventre', 'abdomen', 'anatomie', 'taille']				[]	0
